0,0,0
1,0,1828255
2,0,1828255
3,0,1828255
4,0,1828255
5,0,1828255
6,0,1828255
7,0,1828255
8,0,1828255
9,0,1828255
10,0,1828255
11,0,1828255
12,0,1828255
13,0,1828255
14,0,1828255
15,0,1828255
16,0,1828255
17,0,1828255
18,0,1828255
19,0,1828255
20,0,1828255
21,0,1828255
22,0,1828255
23,0,1828255
24,0,1828255
25,0,1828255
26,0,1828255
27,0,1828255
28,0,1828255
29,0,1828255
30,0,1828255
31,0,1828255
32,0,1828255
33,0,1828255
34,0,1828255
35,0,1828255
36,0,1828255
37,0,1828255
38,0,1828939
39,0,1830951
40,0,1837468
41,0,1841047
42,0,1841984
43,257218,1844943
44,691695,1855207
45,1020975,1869359
46,1250588,1884418
47,1250588,1899212
48,1250588,1916000
49,1250588,1933884
50,1250588,1968345
51,1250588,2017570
52,1250588,2073705
53,1250588,2140283
54,1250588,2212351
55,1250588,2285654
56,1250588,2356889
57,1250588,2433275
58,1250588,2502457
59,1250588,2595872
60,1250588,2671885
61,1250588,2757051
62,1250588,2828172
63,1250588,2890979
64,1250588,2958542
65,1250588,3030373
66,1250588,3086061
67,1250588,3129170
68,1250588,3176737
69,1250588,3230051
70,1250588,3275231
71,1250588,3315287
72,1250588,3344815
73,1250588,3377795
74,1250588,3394466
75,1250588,3419088
76,1250588,3455093
77,1250588,3503910
78,1250588,3517178
79,1250588,3543711
80,1250588,3557020
81,1250588,3565281
82,1250588,3574510
83,1250588,3585637
84,1250588,3597404
85,1250588,3605265
86,1250588,3620541
87,1250588,3629104
88,1250588,3632422
89,1250588,3641049
90,1250588,3655569
91,1250588,3667009
92,1250588,3680998
93,1250588,3693274
94,1250588,3704734
95,1250750,3719436
96,1250750,3741753
97,1250750,3762401
98,1250770,3773401
99,1251163,3806777
100,1252013,3829410
101,1254076,3853824
102,1254076,3874907
103,1256802,3917436
104,1259931,3949766
105,1261697,3980257
106,1269871,4016070
107,1273340,4054224
108,1277762,4101184
109,1282743,4146127
110,1289468,4180435
111,1294821,4214357
112,1298202,4248041
113,1302382,4284524
114,1302490,4328652
115,1302490,4382935
116,1303135,4418140
117,1303135,4452430
118,1303135,4485211
119,1303135,4538552
120,1303135,4576332
121,1303135,4617096
122,1303135,4663488
123,1303135,4709737
124,1303135,4750395
125,1303135,4797354
126,1303135,4856567
127,1303135,4900133
128,1303135,4946238
129,1303135,4991090
130,1303135,5032784
131,1303135,5072691
132,1303135,5107872
133,1303135,5132781
134,1303135,5161295
135,1303135,5182312
136,1303135,5214401
137,1303135,5238655
138,1303135,5273459
139,1303135,5314925
140,1303135,5343774
141,1303135,5373534
142,1303135,5398872
143,1303135,5431849
144,1303135,5457733
145,1303135,5482661
146,1303135,5493846
147,1303135,5516404
148,1303135,5537023
149,1303135,5562358
150,1303135,5594290
151,1303135,5614871
152,1303135,5633245
153,1303135,5658817
154,1303135,5691351
155,1303135,5728764
156,1303135,5747074
157,1303135,5789090
158,1303135,5826275
159,1303135,5871954
160,1303135,5900368
161,1303135,5938896
162,1303135,5977816
163,1303135,6013837
164,1303135,6050972
165,1303135,6086634
166,1303135,6132971
167,1303135,6186195
168,1303135,6220046
169,1303135,6252915
170,1303135,6294117
171,1303135,6323768
172,1303135,6370180
173,1303135,6407434
174,1303135,6445025
175,1303135,6478089
176,1303135,6514011
177,1303135,6548668
178,1303135,6586711
179,1303135,6621120
180,1303135,6659212
181,1303135,6691638
182,1303135,6723770
183,1303135,6754868
184,1303135,6785575
185,1303135,6822951
186,1303135,6867446
187,1303135,6930930
188,1303135,6949807
189,1303135,6995934
190,1303135,7024430
191,1303135,7059687
192,1303135,7090074
193,1303135,7114219
194,1303135,7148317
195,1303135,7175456
196,1303135,7197260
197,1303135,7216649
198,1303135,7250195
199,1303135,7293342
200,1303135,7317418
201,1303135,7356375
202,1303135,7392645
203,1303135,7415564
204,1303135,7454913
205,1303135,7494106
206,1303135,7518452
207,1303135,7554530
208,1303135,7601053
209,1303135,7628171
210,1303135,7652674
211,1303135,7679031
212,1303135,7711863
213,1303135,7738152
214,1303135,7772402
215,1303135,7808019
216,1303135,7830997
217,1303135,7885355
218,1303135,7916483
219,1303135,7947790
220,1303135,7973968
221,1303135,8006055
222,1303135,8032206
223,1303135,8069047
224,1303135,8115878
225,1303135,8162785
226,1303135,8214452
227,1303135,8250820
228,1303135,8288895
229,1303135,8325924
230,1303135,8358899
231,1303135,8390357
232,1303135,8429053
233,1303135,8469896
234,1303135,8505542
235,1303135,8535390
236,1303135,8565201
237,1303135,8603135
238,1303135,8634101
239,1303135,8665085
240,1303135,8701277
241,1303135,8728300
242,1303135,8770104
243,1303135,8810259
244,1303135,8842310
245,1303135,8878713
246,1303135,8936781
247,1303135,8955093
248,1303135,8990767
249,1303135,9024975
250,1303135,9060486
251,1303135,9086701
252,1303135,9123812
253,1303135,9165965
254,1303135,9193214
255,1303135,9239099
256,1303135,9263920
257,1303135,9298191
258,1303135,9334597
259,1303135,9365212
260,1303135,9393361
261,1303135,9414741
262,1303135,9439541
263,1303135,9480362
264,1303135,9519173
265,1303135,9548159
266,1303135,9600542
267,1303135,9625660
268,1303135,9654102
269,1303135,9666655
270,1303135,9688174
271,1303135,9732028
272,1303135,9788139
273,1303135,9813855
274,1303135,9844415
275,1303135,9886036
276,1303135,9928404
277,1303135,9951951
278,1303135,9977437
279,1303135,10012057
280,1303135,10047253
281,1303135,10102883
282,1303135,10144754
283,1303135,10187229
284,1303135,10220295
285,1303135,10255362
286,1303135,10280503
287,1303135,10315140
288,1303135,10351144
289,1303135,10382044
290,1303135,10434750
291,1303135,10476316
292,1303135,10501885
293,1303135,10527194
294,1303135,10554793
295,1303135,10581224
296,1303135,10620100
297,1303135,10655453
298,1303135,10685633
299,1303135,10722243
300,1303135,10759052
301,1303135,10801645
302,1303135,10833200
303,1303135,10872507
304,1303135,10907132
305,1303135,10944308
306,1303135,10977341
307,1303135,11011419
308,1303135,11056812
309,1303135,11088432
310,1303135,11126023
311,1303135,11149627
312,1303135,11178916
313,1303135,11202304
314,1303135,11228823
315,1303135,11245951
316,1303135,11278125
317,1303135,11312015
318,1303135,11337945
319,1303135,11371967
320,1303135,11399761
321,1303135,11442844
322,1303135,11490400
323,1303135,11537056
324,1303135,11555318
325,1303135,11583309
326,1303135,11616950
327,1303135,11652253
328,1303135,11690249
329,1303135,11723902
330,1303135,11764658
331,1303135,11787708
332,1303135,11830428
333,1303135,11883482
334,1303135,11917903
335,1303135,11962065
336,1303135,12008533
337,1303135,12039281
338,1303135,12070069
339,1303135,12095217
340,1303135,12136066
341,1303135,12182360
342,1303135,12210951
343,1303135,12245314
344,1303135,12286450
345,1303135,12312914
346,1303135,12343187
347,1303135,12379335
348,1303135,12410364
349,1303135,12457848
350,1303135,12491373
351,1303135,12522678
352,1303135,12569022
353,1303135,12584009
354,1303135,12615339
355,1303135,12649463
356,1303135,12681962
357,1303135,12712918
358,1303135,12740711
359,1303135,12777372
360,1303135,12818405
361,1303135,12848058
362,1303135,12873475
363,1303135,12906934
364,1303135,12935921
365,1303135,12960174
366,1303135,12999848
367,1303135,13036131
368,1303135,13072834
369,1303135,13105079
370,1303135,13140211
371,1303135,13167772
372,1303135,13196455
373,1303135,13217836
374,1303135,13247879
375,1303135,13278737
376,1303135,13304145
377,1303135,13337525
378,1303135,13375208
379,1303135,13411667
380,1303135,13447182
381,1303135,13496599
382,1303135,13542667
383,1303135,13574245
384,1303135,13626841
385,1303135,13646611
386,1303135,13671944
387,1303135,13708648
388,1303135,13751008
389,1303135,13790184
390,1303135,13823895
391,1303135,13862462
392,1303135,13899588
393,1303135,13939366
394,1303135,13981274
395,1303135,14014445
396,1303135,14059288
397,1303135,14087933
398,1303135,14120536
399,1303135,14156855
400,1303135,14199911
401,1303135,14230392
402,1303135,14253797
403,1303135,14304699
404,1303135,14340300
405,1303135,14377614
406,1303135,14410180
407,1303135,14439747
408,1303135,14464187
409,1303135,14492128
410,1303135,14520479
411,1303135,14551204
412,1303135,14572134
413,1303135,14599790
414,1303135,14619949
415,1303135,14646192
416,1303135,14688870
417,1303135,14712797
418,1303135,14751164
419,1303135,14781022
420,1303135,14820046
421,1303135,14859280
422,1303135,14898421
423,1303135,14927763
424,1303135,14966642
425,1303135,15004703
426,1303135,15041154
427,1303135,15072257
428,1303135,15102205
429,1303135,15141740
430,1303135,15178880
431,1303135,15219226
432,1303135,15254028
433,1303135,15292466
434,1303135,15327345
435,1303135,15359555
436,1303135,15388802
437,1303135,15421238
438,1303135,15459455
439,1303135,15504971
440,1303135,15544362
441,1303135,15584679
442,1303135,15620585
443,1303135,15654007
444,1303135,15685751
445,1303135,15710690
446,1303135,15738351
447,1303135,15765106
448,1303135,15807817
449,1303135,15840585
450,1303135,15867703
451,1303135,15902219
452,1303135,15933182
453,1303135,15982538
454,1303135,16005458
455,1303135,16039909
456,1303135,16076488
457,1303135,16115002
458,1303135,16163671
459,1303135,16195267
460,1303135,16228236
461,1303135,16268231
462,1303135,16295650
463,1303135,16341207
464,1303135,16370941
465,1303135,16403191
466,1303135,16433138
467,1303135,16469255
468,1303135,16492946
469,1303135,16517572
470,1303135,16548892
471,1303135,16596397
472,1303135,16622643
473,1303135,16665593
474,1303135,16706129
475,1303135,16731822
476,1303135,16766424
477,1303135,16796784
478,1303135,16833111
479,1303135,16862225
480,1303135,16897255
481,1303135,16934521
482,1303135,16979928
483,1303135,17011605
484,1303135,17039197
485,1303135,17080241
486,1303135,17104198
487,1303135,17136488
488,1303135,17173264
489,1303135,17208089
490,1303135,17256688
491,1303135,17282170
492,1303135,17303474
493,1303135,17331636
494,1303135,17383919
495,1303135,17418339
496,1303135,17452390
497,1303135,17486078
498,1303135,17529018
499,1303135,17557650
500,1303135,17594979
501,1303135,17607021
502,1303135,17628937
503,1303135,17667175
504,1303135,17703507
505,1303135,17751519
506,1303135,17788821
507,1303135,17827940
508,1303135,17862731
509,1303135,17904383
510,1303135,17943747
511,1303135,17976520
512,1303135,18016649
513,1303135,18045815
514,1303135,18090212
515,1303135,18131068
516,1303135,18148177
517,1303135,18200360
518,1303135,18232739
519,1303135,18260892
520,1303135,18296618
521,1303135,18325498
522,1303135,18354096
523,1303135,18387296
524,1303135,18424196
525,1303135,18447547
526,1303135,18485233
527,1303135,18519907
528,1303135,18552619
529,1303135,18587892
530,1303135,18625481
531,1303135,18664070
532,1303135,18694144
533,1303135,18725377
534,1303135,18759112
535,1303135,18783950
536,1303135,18821671
537,1303135,18844326
538,1303135,18881020
539,1303135,18911594
540,1303135,18937958
541,1303135,18971190
542,1303135,18998396
543,1303135,19047291
544,1303135,19093781
545,1303135,19130754
546,1303135,19176355
547,1303135,19206789
548,1303135,19239436
549,1303135,19269239
550,1303135,19300321
551,1303135,19330919
552,1303135,19360385
553,1303135,19400420
554,1303135,19426663
555,1303135,19459629
556,1303135,19503561
557,1303135,19536661
558,1303135,19569201
559,1303135,19610791
560,1303135,19659526
561,1303135,19689402
562,1303135,19714453
563,1303135,19762743
564,1303135,19780694
565,1303135,19820667
566,1303135,19870287
567,1303135,19904934
568,1303135,19943209
569,1303135,19965092
570,1303135,19988552
571,1303135,20018498
572,1303135,20055825
573,1303135,20091232
574,1303135,20123060
575,1303135,20167733
576,1303135,20202919
577,1303135,20226482
578,1303135,20262774
579,1303135,20309225
580,1303135,20347276
581,1303135,20381721
582,1303135,20406399
583,1303135,20436944
584,1303135,20461582
585,1303135,20509595
586,1303135,20535013
587,1303135,20567697
588,1303135,20593704
589,1303135,20627370
590,1303135,20672242
591,1303135,20705041
592,1303135,20736340
593,1303135,20778982
594,1303135,20810165
595,1303135,20853836
596,1303135,20886425
597,1303135,20927945
598,1303135,20956972
599,1303135,20989720
600,1303135,21026709
601,1303135,21055402
602,1303135,21081001
603,1303135,21100111
604,1303135,21150097
605,1303135,21178498
606,1303135,21227188
607,1303135,21254159
608,1303135,21287048
609,1303135,21314110
610,1303135,21348354
611,1303135,21383119
612,1303135,21419767
613,1303135,21437313
614,1303135,21474473
615,1303135,21501658
616,1303135,21526109
617,1303135,21593024
618,1303135,21620446
619,1303135,21652092
620,1303135,21694959
621,1303135,21736530
622,1303135,21770327
623,1303135,21814783
624,1303135,21845471
625,1303135,21884297
626,1303135,21922742
627,1303135,21965204
628,1303135,21998736
629,1303135,22019937
630,1303135,22050124
631,1303135,22080159
632,1303135,22112112
633,1303135,22157446
634,1303135,22181559
635,1303135,22213717
636,1303135,22236251
637,1303135,22265157
638,1303135,22294391
639,1303135,22325486
640,1303135,22363036
641,1303135,22399713
642,1303135,22433809
643,1303135,22462300
644,1303135,22516992
645,1303135,22547621
646,1303135,22598006
647,1303135,22626843
648,1303135,22656242
649,1303135,22693033
650,1303135,22734489
651,1303135,22765246
652,1303135,22796459
653,1303135,22849530
654,1303135,22883434
655,1303135,22916378
656,1303135,22945009
657,1303135,22986089
658,1303135,23022787
659,1303135,23046633
