165,R,1,1,0
166,R,1,1,0
167,R,1,1,0
168,R,1,1,0
169,R,1,1,0
170,R,1,1,0
171,R,1,1,0
172,R,1,1,0
173,R,1,1,0
174,R,1,1,0
175,R,1,1,0
176,R,1,1,0
177,R,1,1,0
178,R,1,1,0
179,R,1,1,0
180,R,1,1,0
181,R,1,1,0
182,R,1,1,0
183,R,1,1,0
184,R,1,1,0
185,R,1,1,0
186,R,1,1,0
187,R,1,1,0
188,R,1,1,0
189,R,1,1,0
190,R,1,1,0
191,R,1,1,0
192,R,1,1,0
193,R,1,1,0
194,R,1,1,0
195,R,1,1,0
196,R,1,1,0
197,R,1,1,0
198,R,1,1,0
199,R,1,1,0
200,R,1,1,0
201,R,1,1,0
202,R,1,1,0
203,R,1,1,0
204,R,1,1,0
205,R,1,1,0
206,R,1,1,0
207,R,1,1,0
208,R,1,1,0
209,R,1,1,0
210,R,1,1,0
211,R,1,1,0
212,R,1,1,0
213,R,1,1,0
214,R,1,1,0
215,R,1,1,0
216,R,1,1,0
217,R,1,1,0
218,R,1,1,0
219,R,1,1,0
220,R,1,1,0
221,R,1,1,0
222,R,1,1,0
223,R,1,1,0
224,R,1,1,0
225,R,1,1,0
226,R,1,1,0
227,R,1,1,0
228,R,1,1,0
229,R,1,1,0
230,R,1,1,0
231,R,1,1,0
232,R,1,1,0
233,R,1,1,0
234,R,1,1,0
235,R,1,1,0
236,R,1,1,0
237,R,1,1,0
238,R,1,1,0
239,R,1,1,0
240,R,1,1,0
241,R,1,1,0
242,R,1,1,0
243,R,1,1,0
244,R,1,1,0
245,R,1,1,0
246,R,1,1,0
247,R,1,1,0
248,R,1,1,0
249,R,1,1,0
250,R,1,1,0
251,R,1,1,0
252,R,2,2,0
253,R,2,15,0
254,R,2,15,0
255,R,2,2,0
256,R,2,2,0
257,R,2,15,0
258,R,2,2,0
259,R,2,2,0
260,R,2,2,0
261,R,2,2,0
262,R,2,2,0
263,R,2,2,0
264,R,2,2,0
265,R,2,2,0
266,R,2,2,0
267,R,2,2,0
268,R,2,2,0
269,R,2,2,0
270,R,2,2,0
271,R,2,2,0
272,R,2,2,0
273,R,2,2,0
274,R,2,2,0
275,R,2,15,0
276,R,2,2,0
277,R,2,2,0
278,R,2,2,0
279,R,2,2,0
280,R,2,2,0
281,R,2,2,0
282,R,2,2,0
283,R,2,2,0
284,R,2,2,0
285,R,2,15,0
286,R,2,2,0
287,R,2,2,0
288,R,2,2,0
289,R,2,2,0
290,R,2,2,0
291,R,2,2,0
292,R,2,2,0
293,R,2,2,0
294,R,2,2,0
295,R,2,2,0
296,R,2,15,0
297,R,2,2,0
298,R,2,2,0
299,R,2,2,0
300,R,2,2,0
301,R,2,15,0
302,R,2,2,0
303,R,2,2,0
304,R,2,15,0
305,R,2,2,0
306,R,2,2,0
307,R,2,2,0
308,R,2,2,0
309,R,2,2,0
310,R,2,2,0
311,R,2,15,0
312,R,2,2,0
313,R,2,15,0
314,R,2,15,0
315,R,2,15,0
316,R,2,2,0
317,R,2,2,0
318,R,2,2,0
319,R,2,2,0
320,R,2,2,0
321,R,2,2,0
322,R,2,15,0
323,R,2,2,0
324,R,2,2,0
325,R,2,2,0
326,R,2,2,0
327,R,3,3,0
328,R,3,3,0
329,R,3,3,0
330,R,3,3,0
331,R,3,3,0
332,R,3,3,0
333,R,3,3,0
334,R,3,3,0
335,R,3,3,0
336,R,3,3,0
337,R,3,3,0
338,R,3,3,0
339,R,3,3,0
340,R,3,3,0
341,R,3,3,0
342,R,3,3,0
343,R,3,3,0
344,R,3,3,0
345,R,3,3,0
346,R,3,17,0
347,R,3,11,0
348,R,3,3,0
349,R,3,3,0
350,R,3,3,0
351,R,3,15,0
352,R,3,3,0
353,R,3,3,0
354,R,3,3,0
355,R,3,17,0
356,R,3,11,0
357,R,3,3,0
358,R,3,14,0
359,R,3,3,0
360,R,3,3,0
361,R,3,3,0
362,R,3,3,0
363,R,3,3,0
364,R,3,17,0
365,R,3,3,0
366,R,3,3,0
367,R,3,3,0
368,R,3,3,0
369,R,3,15,0
370,R,3,3,0
371,R,3,3,0
372,R,3,3,0
373,R,3,11,0
374,R,3,15,0
375,R,3,3,0
376,R,3,14,0
377,R,3,11,0
378,R,3,15,0
379,R,3,3,0
380,R,3,14,0
381,R,3,3,0
382,R,3,3,0
383,R,3,3,0
384,R,3,3,0
385,R,3,3,0
386,R,3,15,0
387,R,3,3,0
388,R,3,15,0
389,R,3,3,0
390,R,3,3,0
391,R,3,3,0
392,R,3,3,0
393,R,3,15,0
394,R,3,3,0
395,R,3,11,0
396,R,3,3,0
397,R,3,3,0
398,R,3,3,0
399,R,3,3,0
400,R,3,14,0
401,R,3,14,0
402,R,3,3,0
403,R,3,3,0
404,R,3,3,0
405,R,3,3,0
406,R,3,3,0
407,R,3,3,0
408,R,3,3,0
409,R,3,11,0
410,R,3,3,0
411,R,3,3,0
412,R,3,17,0
413,R,3,3,0
414,R,3,3,0
415,R,3,14,0
416,R,3,3,0
417,R,3,3,0
418,R,3,3,0
419,R,4,4,0
420,R,4,4,0
421,R,4,4,0
422,R,4,4,0
423,R,4,4,0
424,R,4,4,0
425,R,4,4,0
426,R,4,4,0
427,R,4,4,0
428,R,4,4,0
429,R,4,4,0
430,R,4,4,0
431,R,4,4,0
432,R,4,4,0
433,R,4,4,0
434,R,4,4,0
435,R,4,4,0
436,R,4,4,0
437,R,4,4,0
438,R,4,4,0
439,R,4,4,0
440,R,4,4,0
441,R,4,4,0
442,R,4,4,0
443,R,4,4,0
444,R,4,4,0
445,R,4,4,0
446,R,4,4,0
447,R,4,4,0
448,R,4,4,0
449,R,4,4,0
450,R,4,4,0
451,R,4,4,0
452,R,4,4,0
453,R,4,4,0
454,R,4,4,0
455,R,4,4,0
456,R,4,4,0
457,R,4,4,0
458,R,4,4,0
459,R,4,4,0
460,R,4,4,0
461,R,4,4,0
462,R,4,4,0
463,R,4,4,0
464,R,4,4,0
465,R,4,4,0
466,R,4,4,0
467,R,4,4,0
468,R,4,4,0
469,R,4,4,0
470,R,4,4,0
471,R,4,4,0
472,R,4,4,0
473,R,4,4,0
474,R,4,4,0
475,R,4,4,0
476,R,4,4,0
477,R,5,5,0
478,R,5,5,0
479,R,5,5,0
480,R,5,5,0
481,R,5,5,0
482,R,5,5,0
483,R,5,5,0
484,R,5,5,0
485,R,5,5,0
486,R,5,5,0
487,R,5,5,0
488,R,5,5,0
489,R,5,8,0
490,R,5,5,0
491,R,5,5,0
492,R,5,5,0
493,R,5,5,0
494,R,5,5,0
495,R,5,5,0
496,R,5,5,0
497,R,5,5,0
498,R,5,5,0
499,R,5,5,0
500,R,5,5,0
501,R,5,5,0
502,R,5,5,0
503,R,5,5,0
504,R,5,8,0
505,R,5,5,0
506,R,6,6,0
507,R,6,6,0
508,R,6,6,0
509,R,6,6,0
510,R,6,6,0
511,R,6,6,0
512,R,6,6,0
513,R,6,11,0
514,R,6,11,0
515,R,6,6,0
516,R,6,6,0
517,R,6,6,0
518,R,6,6,0
519,R,6,6,0
520,R,6,6,0
521,R,6,6,0
522,R,6,11,0
523,R,6,11,0
524,R,6,6,0
525,R,6,6,0
526,R,6,6,0
527,R,6,6,0
528,R,6,11,0
529,R,6,6,0
530,R,6,6,0
531,R,6,11,0
532,R,6,11,0
533,R,6,6,0
534,R,6,11,0
535,R,6,6,0
536,R,6,6,0
537,R,6,11,0
538,R,6,6,0
539,R,6,6,0
540,R,6,11,0
541,R,6,6,0
542,R,6,6,0
543,R,6,6,0
544,R,6,11,0
545,R,6,6,0
546,R,6,6,0
547,R,6,6,0
548,R,7,7,0
549,R,7,7,0
550,R,7,7,0
551,R,7,17,0
552,R,7,12,0
553,R,7,7,0
554,R,7,7,0
555,R,7,7,0
556,R,7,7,0
557,R,7,12,0
558,R,7,7,0
559,R,7,7,0
560,R,7,7,0
561,R,7,7,0
562,R,7,7,0
563,R,7,7,0
564,R,7,7,0
565,R,7,7,0
566,R,7,7,0
567,R,7,7,0
568,R,7,7,0
569,R,7,7,0
570,R,7,7,0
571,R,7,7,0
572,R,7,7,0
573,R,7,17,0
574,R,7,17,0
575,R,7,12,0
576,R,7,7,0
577,R,7,7,0
578,R,7,17,0
579,R,7,17,0
580,R,7,17,0
581,R,7,7,0
582,R,7,7,0
583,R,7,7,0
584,R,7,7,0
585,R,7,7,0
586,R,7,7,0
587,R,8,8,0
588,R,8,8,0
589,R,8,8,0
590,R,8,8,0
591,R,8,8,0
592,R,8,15,0
593,R,8,11,0
594,R,8,15,0
595,R,8,8,0
596,R,8,8,0
597,R,8,10,0
598,R,8,8,0
599,R,8,10,0
600,R,8,11,0
601,R,8,8,0
602,R,8,8,0
603,R,8,8,0
604,R,8,8,0
605,R,8,8,0
606,R,8,8,0
607,R,8,8,0
608,R,8,8,0
609,R,8,8,0
610,R,8,11,0
611,R,8,8,0
612,R,8,8,0
613,R,8,8,0
614,R,8,8,0
615,R,8,8,0
616,R,8,8,0
617,R,8,8,0
618,R,9,9,0
619,R,9,9,0
620,R,9,9,0
621,R,9,9,0
622,R,9,9,0
623,R,9,9,0
624,R,9,9,0
625,R,9,9,0
626,R,9,9,0
627,R,9,9,0
628,R,9,9,0
629,R,9,9,0
630,R,9,9,0
631,R,9,9,0
632,R,9,9,0
633,R,9,9,0
634,R,9,9,0
635,R,9,9,0
636,R,9,9,0
637,R,9,9,0
638,R,9,9,0
639,R,9,9,0
640,R,9,9,0
641,R,9,9,0
642,R,9,9,0
643,R,9,9,0
644,R,9,9,0
645,R,9,9,0
646,R,10,10,0
647,R,10,10,0
648,R,10,10,0
649,R,10,10,0
650,R,10,10,0
651,R,10,10,0
652,R,10,10,0
653,R,10,10,0
654,R,10,10,0
655,R,10,10,0
656,R,10,10,0
657,R,10,10,0
658,R,10,10,0
659,R,10,10,0
660,R,10,10,0
661,R,10,10,0
662,R,10,10,0
663,R,10,10,0
664,R,10,10,0
665,R,10,10,0
666,R,10,10,0
667,R,10,10,0
668,R,10,10,0
669,R,11,11,0
670,R,11,11,0
671,R,11,11,0
672,R,11,11,0
673,R,11,11,0
674,R,11,11,0
675,R,11,11,0
676,R,11,11,0
677,R,11,11,0
678,R,11,12,0
679,R,11,11,0
680,R,11,11,0
681,R,11,11,0
682,R,11,12,0
683,R,11,11,0
684,R,11,12,0
685,R,11,11,0
686,R,11,12,0
687,R,11,11,0
688,R,11,12,0
689,R,11,12,0
690,R,11,11,0
691,R,11,12,0
692,R,11,11,0
693,R,11,12,0
694,R,11,11,0
695,R,11,12,0
696,R,11,11,0
697,R,11,11,0
698,R,11,11,0
699,R,11,11,0
700,R,11,11,0
701,R,11,11,0
702,R,11,11,0
703,R,11,11,0
704,R,11,11,0
705,R,11,11,0
706,R,11,11,0
707,R,11,11,0
708,R,11,12,0
709,R,11,11,0
710,R,11,11,0
711,R,11,11,0
712,R,11,11,0
713,R,11,12,0
714,R,11,11,0
715,R,11,11,0
716,R,11,11,0
717,R,11,11,0
718,R,11,11,0
719,R,11,11,0
720,R,11,11,0
721,R,11,12,0
722,R,11,11,0
723,R,11,11,0
724,R,11,11,0
725,R,11,11,0
726,R,11,11,0
727,R,11,11,0
728,R,12,17,0
729,R,12,17,0
730,R,12,12,0
731,R,12,13,0
732,R,12,12,0
733,R,12,13,0
734,R,12,12,0
735,R,12,12,0
736,R,12,12,0
737,R,12,13,0
738,R,12,14,0
739,R,12,12,0
740,R,12,13,0
741,R,12,12,0
742,R,12,14,0
743,R,12,12,0
744,R,12,12,0
745,R,12,12,0
746,R,12,12,0
747,R,12,12,0
748,R,13,15,0
749,R,13,13,0
750,R,13,13,0
751,R,13,13,0
752,R,13,13,0
753,R,13,13,0
754,R,13,15,0
755,R,13,13,0
756,R,13,15,0
757,R,13,13,0
758,R,13,13,0
759,R,13,13,0
760,R,13,13,0
761,R,13,15,0
762,R,13,13,0
763,R,13,13,0
764,R,13,13,0
765,R,13,13,0
766,R,13,15,0
767,R,13,15,0
768,R,13,13,0
769,R,13,13,0
770,R,13,13,0
771,R,13,13,0
772,R,14,14,0
773,R,14,14,0
774,R,14,14,0
775,R,14,14,0
776,R,14,14,0
777,R,14,14,0
778,R,14,16,0
779,R,14,14,0
780,R,14,16,0
781,R,14,16,0
782,R,14,14,0
783,R,14,14,0
784,R,14,16,0
785,R,14,14,0
786,R,14,14,0
787,R,14,14,0
788,R,15,15,0
789,R,15,15,0
790,R,15,17,0
791,R,15,15,0
792,R,15,15,0
793,R,15,15,0
794,R,15,17,0
795,R,15,15,0
796,R,15,15,0
797,R,15,17,0
798,R,15,15,0
799,R,15,15,0
800,R,15,15,0
801,R,15,15,0
802,R,15,15,0
803,R,15,15,0
804,R,15,15,0
805,R,16,16,0
806,R,16,16,0
807,R,16,16,0
808,R,16,16,0
809,R,16,16,0
810,R,16,16,0
811,R,16,16,0
812,R,16,16,0
813,R,16,16,0
814,R,16,16,0
815,R,16,16,0
816,R,16,16,0
817,R,16,16,0
818,R,16,17,0
819,R,16,17,0
820,R,16,16,0
821,R,16,16,0
822,R,16,16,0
823,R,16,16,0
824,R,17,17,0
825,R,17,17,0
826,R,17,17,0
827,R,17,17,0
828,R,17,17,0
829,R,17,17,0
830,R,17,17,0
831,R,17,17,0
832,R,17,17,0
833,R,17,17,0
834,R,17,17,0
835,R,17,17,0
836,R,17,17,0
837,R,17,17,0
838,R,17,17,0
839,R,17,17,0
840,R,17,17,0
841,R,17,17,0
842,R,17,17,0
843,R,17,17,0
844,R,17,17,0
845,R,18,18,0
846,R,18,18,0
847,R,18,18,0
848,R,18,18,0
849,R,18,18,0
850,R,18,18,0
851,R,18,18,0
852,R,18,18,0
853,R,18,18,0
854,R,18,18,0
855,R,18,18,0
856,R,18,18,0
857,R,18,18,0
858,R,18,18,0
859,R,18,18,0
860,R,18,18,0
861,R,18,18,0
862,R,18,18,0
863,R,18,18,0
864,R,18,18,0
865,R,18,18,0
866,R,18,18,0
867,R,18,18,0
868,R,18,18,0
869,R,18,18,0
870,R,18,18,0
871,R,18,18,0
872,R,18,18,0
873,R,18,18,0
874,R,18,18,0
875,R,19,19,0
876,R,19,19,0
877,R,19,19,0
878,R,19,19,0
879,R,19,19,0
880,R,19,19,0
881,R,19,19,0
882,R,19,19,0
883,R,19,19,0
884,R,19,19,0
885,R,19,19,0
886,R,19,19,0
887,R,19,19,0
888,R,19,19,0
