farmStrID,d0,d1,t0,t1,size,sizeInf,sizeDead,sizeRemoved
F69,59,98,1428,2374,2305,0,0,0
F884,58,98,1404,2375,2149,0,0,0
F147,59,99,1428,2376,1162,0,0,0
F314,59,99,1428,2376,1668,0,0,0
F323,59,99,1428,2376,1941,0,0,0
F352,60,99,1452,2377,938,0,0,0
F622,57,99,1380,2377,1306,0,0,0
F1143,61,99,1476,2377,1906,0,0,0
F426,60,99,1452,2378,1851,0,0,0
F1044,60,99,1452,2378,1697,0,0,0
F788,59,99,1428,2379,702,0,0,0
F871,62,99,1500,2379,831,0,0,0
F604,59,99,1428,2379,1386,0,0,0
F64,61,99,1476,2379,1670,0,0,0
F537,60,99,1452,2380,2190,0,0,0
F444,59,99,1428,2380,878,0,0,0
F417,59,99,1428,2381,883,0,0,0
F933,60,99,1452,2381,1320,0,0,0
F514,60,99,1452,2381,897,0,0,0
F490,59,99,1428,2381,1671,0,0,0
F835,58,99,1404,2381,1494,0,0,0
F699,59,99,1428,2381,912,0,0,0
F1172,62,99,1500,2381,1770,0,0,0
F1195,60,99,1452,2381,1140,0,0,0
F25,58,99,1404,2381,1537,0,0,0
F650,58,99,1404,2381,3356,0,0,0
F205,59,99,1428,2381,2320,0,0,0
F893,62,99,1500,2381,1047,0,0,0
F1180,56,99,1356,2388,2249,0,0,850
F435,61,99,1476,2389,1128,0,0,0
F1100,62,99,1500,2389,1309,0,0,0
F676,59,99,1428,2390,704,0,0,0
F1053,61,99,1476,2391,2628,0,0,0
F1124,60,99,1452,2395,660,0,0,0
F692,60,99,1452,2395,1079,0,0,0
F627,61,99,1476,2396,1243,0,0,0
F112,61,99,1476,2396,1142,0,0,0
F11,59,99,1428,2396,700,0,0,0
F1159,65,99,1572,2397,1221,0,0,0
F556,61,99,1476,2398,1500,0,0,0
F515,60,99,1452,2398,1973,0,0,0
F68,63,99,1524,2399,954,0,0,0
F832,59,100,1428,2400,1026,0,0,0
F535,60,100,1452,2400,2062,0,0,0
F1007,61,100,1476,2401,1342,0,0,0
F460,59,100,1428,2402,898,0,0,0
F734,60,100,1452,2402,1817,0,0,0
F250,59,100,1428,2403,1705,0,0,0
F35,59,100,1428,2403,2613,0,0,0
F1197,62,100,1500,2403,1147,0,0,0
F811,60,100,1452,2404,1597,0,0,0
F57,60,100,1452,2404,620,0,0,0
F247,59,100,1428,2404,1541,0,0,0
F607,62,100,1500,2404,1404,0,0,0
F170,59,100,1428,2404,3276,0,0,0
F748,60,100,1452,2404,3337,0,0,0
F238,60,100,1452,2405,2411,0,0,0
F978,58,100,1404,2405,1045,0,0,0
F891,61,100,1476,2405,941,0,0,0
F384,61,100,1476,2405,1417,0,0,0
F700,60,100,1452,2405,2184,0,0,0
F1150,61,100,1476,2405,1776,0,0,0
F857,58,100,1404,2412,3242,0,0,937
F1177,57,100,1380,2412,1484,0,0,1126
F78,65,100,1572,2417,719,0,0,0
F453,60,100,1452,2419,2185,0,0,0
F843,61,100,1476,2419,864,0,0,0
F395,62,100,1500,2422,1447,0,0,0
F1084,65,101,1572,2424,2008,0,0,0
F520,61,101,1476,2424,1835,0,0,0
F649,61,101,1476,2425,1423,0,0,0
F558,61,101,1476,2425,995,0,0,0
F707,60,101,1452,2426,1236,0,0,0
F404,60,101,1452,2427,1493,0,0,0
F334,60,101,1452,2427,1481,0,0,0
F916,60,101,1452,2427,1712,0,0,0
F184,60,101,1452,2427,1037,0,0,0
F446,61,101,1476,2427,1023,0,0,0
F15,60,101,1452,2427,1088,0,0,0
F786,62,101,1500,2428,1583,0,0,0
F371,61,101,1476,2428,1907,0,0,0
F1010,61,101,1476,2428,933,0,0,0
F324,60,101,1452,2428,3053,0,0,0
F72,66,101,1596,2428,1118,0,0,0
F715,61,101,1476,2429,749,0,0,0
F775,61,101,1476,2429,1959,0,0,0
F179,60,101,1452,2429,768,0,0,0
F573,59,101,1428,2429,1737,0,0,0
F306,60,101,1452,2429,1202,0,0,0
F645,61,101,1476,2429,912,0,0,0
F423,63,101,1524,2436,799,0,0,0
F466,61,101,1476,2437,2126,0,0,0
F98,61,101,1476,2437,1774,0,0,0
F968,65,101,1572,2438,1959,0,0,0
F675,62,101,1500,2441,1065,0,0,0
F802,62,101,1500,2442,1559,0,0,0
F887,63,101,1524,2442,1366,0,0,0
F362,61,101,1476,2442,1112,0,0,0
F1145,62,101,1500,2442,1252,0,0,0
F910,64,101,1548,2443,1259,0,0,0
F900,66,101,1596,2443,1752,0,0,0
F822,60,101,1452,2443,1331,0,0,0
F463,62,101,1500,2444,1477,0,0,0
F983,62,101,1500,2445,1519,0,0,0
F960,66,101,1596,2446,1666,0,0,0
F548,62,101,1500,2446,979,0,0,0
F1120,63,101,1524,2447,1597,0,0,0
F1060,64,102,1548,2448,1186,0,0,0
F873,63,102,1524,2448,857,0,0,0
F599,61,102,1476,2448,1211,0,0,0
F928,61,102,1476,2448,3016,0,0,0
F609,62,102,1500,2449,1860,0,0,0
F346,60,102,1452,2449,873,0,0,0
F160,60,102,1452,2449,1677,0,0,0
F803,62,102,1500,2450,1223,0,0,0
F806,62,102,1500,2450,758,0,0,0
F1075,66,102,1596,2451,1028,0,0,0
F719,62,102,1500,2452,2517,0,0,0
F201,60,102,1452,2452,1969,0,0,0
F725,63,102,1524,2452,1294,0,0,0
F266,60,102,1452,2453,1831,0,0,0
F616,62,102,1500,2453,1558,0,0,0
F174,60,102,1452,2453,1257,0,0,0
F29,61,102,1476,2453,2077,0,0,0
F297,60,102,1452,2453,1906,0,0,0
F972,58,102,1404,2460,1572,0,0,279
F981,59,102,1428,2460,1792,0,0,1792
F1179,59,102,1428,2460,1009,0,0,655
F764,63,102,1524,2460,1659,0,0,0
F224,61,102,1476,2461,1570,0,0,0
F388,62,102,1500,2463,1098,0,0,0
F1056,63,102,1524,2465,884,0,0,0
F876,64,102,1548,2467,2261,0,0,0
F493,62,102,1500,2467,1347,0,0,0
F546,62,102,1500,2468,1129,0,0,0
F1196,63,102,1524,2470,2190,0,0,0
F333,61,102,1476,2470,1291,0,0,0
F1125,65,102,1572,2471,1171,0,0,0
F1102,61,103,1476,2472,2811,0,0,0
F814,60,103,1452,2472,1558,0,0,0
F1043,63,103,1524,2472,1434,0,0,0
F105,65,103,1572,2472,826,0,0,0
F336,61,103,1476,2472,1792,0,0,0
F1049,63,103,1524,2473,1831,0,0,0
F665,62,103,1500,2473,2819,0,0,0
F484,62,103,1500,2473,785,0,0,0
F838,62,103,1500,2474,1441,0,0,0
F944,61,103,1476,2474,1399,0,0,0
F704,62,103,1500,2474,873,0,0,0
F1036,64,103,1548,2474,653,0,0,0
F49,61,103,1476,2474,1305,0,0,0
F357,63,103,1524,2475,2033,0,0,0
F145,61,103,1476,2475,1622,0,0,0
F630,63,103,1524,2476,836,0,0,0
F372,65,103,1572,2476,2676,0,0,0
F120,61,103,1476,2476,2752,0,0,0
F706,62,103,1500,2477,1551,0,0,0
F301,61,103,1476,2477,1161,0,0,0
F1135,68,103,1644,2477,761,0,0,0
F812,61,103,1476,2484,1474,0,0,1360
F377,58,103,1404,2484,2166,0,0,131
F949,60,103,1452,2484,1333,0,0,1333
F958,60,103,1452,2484,1152,0,0,305
F0,66,103,1596,2485,917,0,0,0
F305,62,103,1500,2487,821,0,0,0
F1189,66,103,1596,2491,792,0,0,0
F1095,67,103,1620,2492,809,0,0,0
F785,64,104,1548,2496,2371,0,0,0
F374,65,104,1572,2496,675,0,0,0
F1098,65,104,1572,2496,3826,0,0,0
F773,64,104,1548,2497,1591,0,0,0
F521,64,104,1548,2497,1048,0,0,0
F577,62,104,1500,2497,1471,0,0,0
F200,62,104,1500,2498,1832,0,0,0
F669,63,104,1524,2499,1626,0,0,0
F33,62,104,1500,2499,863,0,0,0
F666,63,104,1524,2499,671,0,0,0
F553,63,104,1524,2499,1414,0,0,0
F516,63,104,1524,2499,1205,0,0,0
F18,63,104,1524,2499,1362,0,0,0
F953,60,104,1452,2500,716,0,0,0
F634,63,104,1524,2500,1852,0,0,0
F31,62,104,1500,2500,907,0,0,0
F651,63,104,1524,2501,884,0,0,0
F386,63,104,1524,2501,1571,0,0,0
F419,61,104,1476,2501,1425,0,0,0
F157,62,104,1500,2501,1510,0,0,0
F886,63,104,1524,2501,1880,0,0,0
F904,66,104,1596,2501,1655,0,0,0
F216,62,104,1500,2501,2808,0,0,0
F132,62,104,1500,2501,1301,0,0,0
F448,62,104,1500,2501,2858,0,0,0
F450,62,104,1500,2508,2739,0,0,214
F96,61,104,1476,2508,3429,0,0,1552
F186,62,104,1500,2515,824,0,0,0
F895,67,104,1620,2516,1440,0,0,0
F496,63,104,1524,2516,1830,0,0,0
F907,65,104,1572,2516,792,0,0,0
F924,63,104,1524,2518,2333,0,0,0
F207,63,104,1524,2519,2294,0,0,0
F361,67,104,1620,2519,2246,0,0,0
F753,64,104,1548,2519,967,0,0,0
F839,65,105,1572,2521,1029,0,0,0
F26,64,105,1548,2521,1427,0,0,0
F486,64,105,1548,2522,767,0,0,0
F875,68,105,1644,2522,1181,0,0,0
F411,62,105,1500,2522,719,0,0,0
F722,63,105,1524,2523,833,0,0,0
F1048,65,105,1572,2523,2236,0,0,0
F232,62,105,1500,2523,2025,0,0,0
F1016,64,105,1548,2523,1917,0,0,0
F1188,70,105,1692,2523,1361,0,0,0
F693,63,105,1524,2523,1933,0,0,0
F638,64,105,1548,2524,1741,0,0,0
F964,67,105,1620,2524,983,0,0,0
F660,63,105,1524,2524,715,0,0,0
F1151,61,105,1476,2524,3759,0,0,0
F439,63,105,1524,2525,756,0,0,0
F433,64,105,1548,2525,1141,0,0,0
F144,62,105,1500,2525,3003,0,0,0
F269,63,105,1524,2525,1411,0,0,0
F480,63,105,1524,2525,1277,0,0,0
F1090,68,105,1644,2525,1263,0,0,0
F286,63,105,1524,2525,1531,0,0,0
F967,67,105,1620,2525,997,0,0,0
F589,63,105,1524,2532,1210,0,0,246
F258,63,105,1524,2532,3676,0,0,3676
F239,63,105,1524,2532,849,0,0,849
F1073,60,105,1452,2532,1404,0,0,98
F394,63,105,1524,2532,1262,0,0,646
F1156,63,105,1524,2532,2061,0,0,1903
F1182,62,105,1500,2532,1778,0,0,756
F375,67,105,1620,2535,700,0,0,0
F274,63,105,1524,2540,775,0,0,0
F408,63,105,1524,2542,1200,0,0,0
F1002,65,105,1572,2542,1193,0,0,0
F58,66,105,1596,2543,644,0,0,0
F922,65,105,1572,2543,1004,0,0,0
F356,68,105,1644,2543,965,0,0,0
F1121,68,106,1644,2544,1423,0,0,0
F566,64,106,1548,2544,1355,0,0,0
F47,65,106,1572,2545,1089,0,0,0
F684,64,106,1548,2546,2341,0,0,0
F1085,66,106,1596,2546,1320,0,0,0
F220,63,106,1524,2546,862,0,0,0
F441,64,106,1548,2547,2852,0,0,0
F717,64,106,1548,2547,2089,0,0,0
F9,66,106,1596,2547,2158,0,0,0
F51,65,106,1572,2547,853,0,0,0
F712,64,106,1548,2547,915,0,0,0
F476,64,106,1548,2548,1313,0,0,0
F628,64,106,1548,2548,1917,0,0,0
F119,63,106,1524,2548,1343,0,0,0
F181,63,106,1524,2548,2695,0,0,0
F542,64,106,1548,2548,2834,0,0,0
F931,64,106,1548,2548,900,0,0,0
F150,63,106,1524,2549,1983,0,0,0
F1064,69,106,1668,2549,2178,0,0,0
F879,64,106,1548,2549,2169,0,0,0
F159,63,106,1524,2549,1799,0,0,0
F415,64,106,1548,2556,1579,0,0,1579
F1146,64,106,1548,2556,2348,0,0,192
F381,64,106,1548,2556,810,0,0,810
F938,64,106,1548,2556,1762,0,0,888
F863,64,106,1548,2556,841,0,0,0
F962,72,106,1740,2560,1376,0,0,0
F640,64,106,1548,2561,1144,0,0,0
F180,64,106,1548,2562,889,0,0,0
F318,64,106,1548,2562,1200,0,0,0
F980,71,106,1716,2562,2823,0,0,0
F833,65,106,1572,2565,979,0,0,0
F536,65,106,1572,2566,835,0,0,0
F152,64,106,1548,2567,605,0,0,0
F237,64,106,1548,2567,768,0,0,0
F168,64,106,1548,2567,759,0,0,0
F610,65,107,1572,2568,1298,0,0,0
F826,68,107,1644,2568,1778,0,0,0
F338,64,107,1548,2569,1224,0,0,0
F344,64,107,1548,2569,624,0,0,0
F212,64,107,1548,2569,1019,0,0,0
F37,67,107,1620,2570,743,0,0,0
F550,64,107,1548,2570,1495,0,0,0
F901,68,107,1644,2570,1709,0,0,0
F370,68,107,1644,2570,622,0,0,0
F648,65,107,1572,2570,750,0,0,0
F920,68,107,1644,2571,1004,0,0,0
F815,63,107,1524,2571,1611,0,0,0
F457,64,107,1548,2572,1886,0,0,0
F657,65,107,1572,2572,1592,0,0,0
F890,66,107,1596,2572,992,0,0,0
F40,67,107,1620,2572,840,0,0,0
F317,64,107,1548,2573,1444,0,0,0
F502,65,107,1572,2573,1909,0,0,0
F765,65,107,1572,2573,1747,0,0,0
F772,66,107,1596,2573,1272,0,0,0
F990,67,107,1620,2573,1016,0,0,0
F92,64,107,1548,2580,2230,0,0,946
F487,65,107,1572,2580,2074,0,0,563
F302,65,107,1572,2580,1392,0,0,1392
F173,65,107,1572,2580,1521,0,0,1521
F1129,69,107,1668,2580,2010,0,0,0
F378,70,107,1692,2582,824,0,0,0
F896,71,107,1716,2583,607,0,0,0
F421,64,107,1548,2585,1642,0,0,0
F1147,65,107,1572,2586,602,0,0,0
F124,65,107,1572,2587,3365,0,0,0
F588,65,107,1572,2587,1047,0,0,0
F686,67,107,1620,2587,1756,0,0,0
F1015,65,107,1572,2588,2118,0,0,0
F568,67,107,1620,2588,898,0,0,0
F397,64,107,1548,2590,1874,0,0,0
F1088,72,107,1740,2591,990,0,0,0
F525,67,108,1620,2592,1184,0,0,0
F532,66,108,1596,2592,1981,0,0,0
F151,65,108,1572,2593,1847,0,0,0
F1089,69,108,1668,2593,2643,0,0,0
F349,69,108,1668,2593,1384,0,0,0
F595,68,108,1644,2593,1532,0,0,0
F1013,69,108,1668,2594,2073,0,0,0
F332,66,108,1596,2594,1337,0,0,0
F762,66,108,1596,2595,2037,0,0,0
F848,66,108,1596,2595,755,0,0,0
F222,65,108,1572,2596,1995,0,0,0
F503,66,108,1596,2596,1529,0,0,0
F781,67,108,1620,2597,1760,0,0,0
F192,66,108,1596,2597,866,0,0,0
F478,65,108,1572,2597,1017,0,0,0
F689,68,108,1644,2597,1322,0,0,0
F412,65,108,1572,2604,1494,0,0,1091
F849,64,108,1548,2604,1013,0,0,710
F424,66,108,1596,2604,1196,0,0,872
F621,66,108,1596,2604,2308,0,0,2308
F88,64,108,1548,2607,697,0,0,0
F1181,69,108,1668,2609,870,0,0,0
F387,66,108,1596,2610,1908,0,0,0
F939,65,108,1572,2615,892,0,0,0
F909,69,109,1668,2617,1563,0,0,0
F458,69,109,1668,2617,1070,0,0,0
F188,66,109,1596,2618,1622,0,0,0
F299,68,109,1644,2618,1721,0,0,0
F619,66,109,1596,2618,749,0,0,0
F126,68,109,1644,2618,929,0,0,0
F996,69,109,1668,2619,1398,0,0,0
F138,66,109,1596,2619,1857,0,0,0
F569,67,109,1620,2619,803,0,0,0
F591,70,109,1692,2620,1222,0,0,0
F497,68,109,1644,2620,1171,0,0,0
F633,65,109,1572,2620,1856,0,0,0
F155,68,109,1644,2620,1544,0,0,0
F455,67,109,1620,2620,1901,0,0,0
F19,67,109,1620,2620,3063,0,0,0
F191,67,109,1620,2621,751,0,0,0
F225,67,109,1620,2621,844,0,0,0
F738,67,109,1620,2621,1740,0,0,0
F153,67,109,1620,2621,1641,0,0,0
F721,69,109,1668,2621,1516,0,0,0
F1,71,109,1716,2621,1813,0,0,0
F656,68,109,1644,2621,915,0,0,0
F472,67,109,1620,2621,810,0,0,0
F818,64,109,1548,2628,2295,0,0,1150
F399,66,109,1596,2628,979,0,0,674
F768,67,109,1620,2628,2109,0,0,1122
F612,67,109,1620,2628,1206,0,0,1206
F856,64,109,1548,2628,1470,0,0,1353
F847,67,109,1620,2628,1220,0,0,1220
F974,71,109,1716,2630,2833,0,0,0
F881,69,109,1668,2630,1696,0,0,0
F912,72,109,1740,2632,1873,0,0,0
F1130,71,109,1716,2633,1556,0,0,0
F1030,69,109,1668,2634,1154,0,0,0
F1171,75,109,1812,2634,2675,0,0,0
F985,74,109,1788,2638,1046,0,0,0
F534,68,109,1644,2639,1941,0,0,0
F82,65,110,1572,2640,916,0,0,0
F708,70,110,1692,2641,2436,0,0,0
F5,71,110,1716,2641,958,0,0,0
F555,68,110,1644,2641,1044,0,0,0
F658,70,110,1692,2642,973,0,0,0
F167,68,110,1644,2642,1748,0,0,0
F467,69,110,1668,2642,1610,0,0,0
F148,68,110,1644,2642,1797,0,0,0
F911,70,110,1692,2643,1267,0,0,0
F1032,73,110,1764,2643,804,0,0,0
F95,65,110,1572,2643,1165,0,0,0
F1065,76,110,1836,2643,1079,0,0,0
F67,68,110,1644,2644,2205,0,0,0
F1148,69,110,1668,2644,879,0,0,0
F905,72,110,1740,2644,1064,0,0,0
F165,68,110,1644,2644,1862,0,0,0
F264,68,110,1644,2645,1141,0,0,0
F24,67,110,1620,2645,3344,0,0,0
F133,69,110,1668,2645,1845,0,0,0
F927,68,110,1644,2652,3011,0,0,115
F613,66,110,1596,2652,2034,0,0,1111
F957,66,110,1596,2652,1929,0,0,1328
F401,66,110,1596,2652,3290,0,0,983
F615,67,110,1620,2652,1816,0,0,1816
F829,66,110,1596,2656,1418,0,0,0
F1097,70,110,1692,2659,1739,0,0,0
F409,67,110,1620,2659,752,0,0,0
F30,68,110,1644,2660,619,0,0,0
F483,69,110,1668,2661,1433,0,0,0
F122,69,110,1668,2663,1481,0,0,0
F562,70,111,1692,2664,1362,0,0,0
F359,70,111,1692,2664,3462,0,0,0
F687,70,111,1692,2665,1067,0,0,0
F1119,70,111,1692,2665,1313,0,0,0
F125,69,111,1668,2665,1978,0,0,0
F973,73,111,1764,2666,1002,0,0,0
F136,69,111,1668,2666,1698,0,0,0
F343,70,111,1692,2666,1303,0,0,0
F510,68,111,1644,2666,1517,0,0,0
F209,69,111,1668,2666,644,0,0,0
F193,69,111,1668,2667,2233,0,0,0
F1139,71,111,1716,2667,1236,0,0,0
F91,68,111,1644,2667,2406,0,0,0
F154,69,111,1668,2668,1950,0,0,0
F731,67,111,1620,2669,2176,0,0,0
F341,69,111,1668,2669,1282,0,0,0
F475,69,111,1668,2669,2497,0,0,0
F1040,74,111,1788,2669,2505,0,0,0
F1168,75,111,1812,2669,1780,0,0,0
F14,68,111,1644,2669,1294,0,0,0
F761,68,111,1644,2676,865,0,0,865
F769,68,111,1644,2676,2038,0,0,1413
F1152,68,111,1644,2676,2007,0,0,794
F1052,68,111,1644,2676,1128,0,0,309
F1183,71,111,1716,2681,890,0,0,0
F226,70,111,1692,2683,650,0,0,0
F1107,68,111,1644,2683,2439,0,0,0
F594,70,111,1692,2685,2544,0,0,0
F418,67,111,1620,2687,2016,0,0,0
F647,74,112,1788,2688,1551,0,0,0
F215,71,112,1716,2689,908,0,0,0
F869,70,112,1692,2689,3227,0,0,0
F221,72,112,1740,2689,1467,0,0,0
F459,70,112,1692,2689,1905,0,0,0
F252,71,112,1716,2689,649,0,0,0
F853,68,112,1644,2690,894,0,0,0
F316,70,112,1692,2690,1548,0,0,0
F44,70,112,1692,2691,766,0,0,0
F365,72,112,1740,2691,1036,0,0,0
F709,74,112,1788,2692,1293,0,0,0
F2,72,112,1740,2692,2324,0,0,0
F705,71,112,1716,2692,2655,0,0,0
F992,74,112,1788,2692,2766,0,0,0
F38,69,112,1668,2692,1704,0,0,0
F470,70,112,1692,2692,1754,0,0,0
F987,74,112,1788,2693,1088,0,0,0
F473,71,112,1716,2693,984,0,0,0
F538,72,112,1740,2693,1993,0,0,0
F275,72,112,1740,2693,2055,0,0,0
F183,70,112,1692,2693,936,0,0,0
F340,71,112,1716,2693,1054,0,0,0
F97,69,112,1668,2693,874,0,0,0
F347,72,112,1740,2693,1210,0,0,0
F629,67,112,1620,2693,1750,0,0,0
F862,68,112,1644,2700,1072,0,0,55
F425,67,112,1620,2700,782,0,0,698
F393,68,112,1644,2700,2446,0,0,843
F846,69,112,1668,2700,1748,0,0,586
F631,69,112,1668,2700,1769,0,0,1386
F952,67,112,1620,2700,3471,0,0,612
F646,75,112,1812,2700,1007,0,0,0
F1136,74,112,1788,2701,1052,0,0,0
F892,71,112,1716,2702,1621,0,0,0
F1178,71,112,1716,2704,1764,0,0,0
F1169,76,112,1836,2704,1695,0,0,0
F1093,75,112,1812,2705,1101,0,0,0
F1127,76,112,1836,2705,872,0,0,0
F541,74,112,1788,2708,1706,0,0,0
F819,72,112,1740,2708,1866,0,0,0
F872,75,112,1812,2708,2209,0,0,0
F1112,78,112,1884,2709,710,0,0,0
F1077,72,112,1740,2710,1591,0,0,0
F161,73,112,1764,2711,2013,0,0,0
F61,72,113,1740,2712,2006,0,0,0
F735,70,113,1692,2712,1118,0,0,0
F641,76,113,1836,2713,2323,0,0,0
F243,73,113,1764,2713,780,0,0,0
F1012,75,113,1812,2713,1600,0,0,0
F296,73,113,1764,2713,1740,0,0,0
F260,72,113,1740,2713,1060,0,0,0
F128,74,113,1788,2714,1215,0,0,0
F908,73,113,1764,2714,933,0,0,0
F48,70,113,1692,2714,1081,0,0,0
F545,74,113,1788,2715,1452,0,0,0
F617,72,113,1740,2715,791,0,0,0
F330,73,113,1764,2715,949,0,0,0
F797,71,113,1716,2715,1207,0,0,0
F41,71,113,1716,2715,1767,0,0,0
F256,73,113,1764,2717,2140,0,0,0
F592,71,113,1716,2717,1336,0,0,0
F608,72,113,1740,2717,609,0,0,0
F504,71,113,1716,2717,1101,0,0,0
F420,70,113,1692,2717,1074,0,0,0
F506,72,113,1740,2717,1409,0,0,0
F326,74,113,1788,2717,2468,0,0,0
F380,70,113,1692,2724,1325,0,0,108
F405,78,113,1884,2725,1867,0,0,0
F45,72,113,1740,2726,1024,0,0,0
F540,76,113,1836,2732,1090,0,0,0
F1193,72,113,1740,2734,1611,0,0,0
F805,75,113,1812,2734,625,0,0,0
F711,76,113,1836,2734,2403,0,0,0
F1067,76,113,1836,2735,1590,0,0,0
F1071,74,113,1788,2735,1652,0,0,0
F355,75,113,1812,2735,1925,0,0,0
F287,74,113,1788,2735,1151,0,0,0
F730,71,114,1716,2736,1766,0,0,0
F959,73,114,1764,2736,744,0,0,0
F519,75,114,1812,2737,1906,0,0,0
F335,75,114,1812,2737,1731,0,0,0
F508,73,114,1764,2738,850,0,0,0
F56,76,114,1836,2738,808,0,0,0
F348,75,114,1812,2739,665,0,0,0
F166,75,114,1812,2739,1833,0,0,0
F436,76,114,1836,2739,1223,0,0,0
F782,75,114,1812,2740,1032,0,0,0
F86,75,114,1812,2740,2310,0,0,0
F263,75,114,1812,2740,1097,0,0,0
F941,75,114,1812,2740,1562,0,0,0
F492,72,114,1740,2740,2161,0,0,0
F8,77,114,1860,2740,2510,0,0,0
F552,78,114,1884,2740,1274,0,0,0
F54,75,114,1812,2740,1849,0,0,0
F251,76,114,1836,2740,1623,0,0,0
F217,76,114,1836,2741,1488,0,0,0
F134,75,114,1812,2741,1256,0,0,0
F267,74,114,1788,2741,1003,0,0,0
F102,70,114,1692,2741,2239,0,0,0
F842,72,114,1740,2741,1038,0,0,0
F736,72,114,1740,2741,1090,0,0,0
F820,75,114,1812,2748,684,0,0,0
F34,76,114,1836,2751,943,0,0,0
F1038,76,114,1836,2751,1796,0,0,0
F965,76,114,1836,2752,3049,0,0,0
F979,75,114,1812,2754,696,0,0,0
F584,75,114,1812,2756,691,0,0,0
F22,76,114,1836,2756,1082,0,0,0
F714,77,114,1860,2757,2283,0,0,0
F351,76,114,1836,2757,2352,0,0,0
F544,78,114,1884,2758,979,0,0,0
F870,80,114,1932,2758,915,0,0,0
F171,77,115,1860,2760,867,0,0,0
F1166,78,115,1884,2760,825,0,0,0
F752,76,115,1836,2760,844,0,0,0
F793,76,115,1836,2761,2171,0,0,0
F854,75,115,1812,2762,1926,0,0,0
F445,78,115,1884,2762,2453,0,0,0
F208,76,115,1836,2762,1256,0,0,0
F626,74,115,1788,2762,1506,0,0,0
F322,76,115,1836,2763,2521,0,0,0
F28,76,115,1836,2763,1576,0,0,0
F231,76,115,1836,2763,1422,0,0,0
F883,74,115,1788,2764,1168,0,0,0
F163,76,115,1836,2764,1891,0,0,0
F567,80,115,1932,2764,1093,0,0,0
F327,76,115,1836,2764,1298,0,0,0
F868,79,115,1908,2764,1594,0,0,0
F636,76,115,1836,2764,1253,0,0,0
F655,81,115,1956,2765,1565,0,0,0
F1184,78,115,1884,2765,1271,0,0,0
F196,76,115,1836,2765,1329,0,0,0
F383,70,115,1692,2772,1560,0,0,98
F110,72,115,1740,2772,1336,0,0,547
F7,78,115,1884,2773,1244,0,0,0
F1027,78,115,1884,2777,1045,0,0,0
F777,78,115,1884,2778,1276,0,0,0
F76,75,115,1812,2779,1942,0,0,0
F379,73,115,1764,2782,2687,0,0,0
F176,79,115,1908,2783,1100,0,0,0
F557,81,116,1956,2784,1742,0,0,0
F53,76,116,1836,2784,1066,0,0,0
F749,78,116,1884,2784,2747,0,0,0
F801,78,116,1884,2785,1135,0,0,0
F903,73,116,1764,2785,2029,0,0,0
F618,77,116,1860,2786,2515,0,0,0
F228,78,116,1884,2786,1127,0,0,0
F52,77,116,1860,2786,1896,0,0,0
F745,79,116,1908,2787,1499,0,0,0
F602,81,116,1956,2787,1766,0,0,0
F703,82,116,1980,2787,1799,0,0,0
F308,78,116,1884,2788,2847,0,0,0
F123,78,116,1884,2788,1584,0,0,0
F80,80,116,1932,2788,2585,0,0,0
F175,77,116,1860,2788,1945,0,0,0
F268,80,116,1932,2789,1252,0,0,0
F74,76,116,1836,2789,644,0,0,0
F1006,81,116,1956,2789,1120,0,0,0
F307,80,116,1932,2789,1641,0,0,0
F309,80,116,1932,2800,775,0,0,0
F784,81,116,1956,2802,1653,0,0,0
F382,76,116,1836,2805,949,0,0,0
F691,82,116,1980,2805,2147,0,0,0
F376,76,116,1836,2806,1522,0,0,0
F643,84,116,2028,2807,1332,0,0,0
F970,76,116,1836,2807,989,0,0,0
F1037,83,117,2004,2808,1161,0,0,0
F913,75,117,1812,2808,1903,0,0,0
F73,81,117,1956,2809,1383,0,0,0
F926,77,117,1860,2809,1252,0,0,0
F46,79,117,1908,2809,2194,0,0,0
F586,82,117,1980,2809,925,0,0,0
F898,82,117,1980,2809,1693,0,0,0
F804,83,117,2004,2810,1353,0,0,0
F945,78,117,1884,2811,2092,0,0,0
F440,78,117,1884,2812,2057,0,0,0
F624,83,117,2004,2812,1864,0,0,0
F563,82,117,1980,2812,2410,0,0,0
F115,79,117,1908,2812,2287,0,0,0
F428,79,117,1908,2813,2860,0,0,0
F605,83,117,2004,2824,715,0,0,0
F1029,83,117,2004,2824,996,0,0,0
F310,83,117,2004,2825,779,0,0,0
F360,82,117,1980,2826,2153,0,0,0
F688,85,117,2052,2830,1026,0,0,0
F701,83,118,2004,2836,2965,0,0,0
F852,76,118,1836,2837,2670,0,0,0
F462,84,118,2028,2837,937,0,0,0
F1005,83,118,2004,2852,1934,0,0,0
F850,79,118,1908,2855,1775,0,0,0
F410,84,119,2028,2857,687,0,0,0
F864,84,119,2028,2857,2618,0,0,0
F90,85,119,2052,2857,1414,0,0,0
F779,85,119,2052,2861,1985,0,0,0
F512,85,119,2052,2861,2873,0,0,0
F1165,84,119,2028,2861,2287,0,0,0
F400,85,119,2052,2870,1602,0,0,0
F233,86,119,2076,2874,1157,0,0,0
F1109,85,119,2052,2877,688,0,0,0
F1131,85,120,2052,2880,1582,0,0,0
F407,87,120,2100,2883,1302,0,0,0
F984,86,120,2076,2892,710,0,0,0
F363,86,120,2076,2902,1531,0,0,0
F831,86,121,2076,2906,2160,0,0,0
