33608,0,16,230
33608,0,32,4
33608,0,35,333
33608,0,87,28
33608,0,88,52
33608,0,131,16
33608,0,147,1
33608,0,151,16
33608,0,170,41
33608,0,371,179
33608,0,410,118
33608,0,412,20
33608,0,453,24
33608,0,456,277
33608,0,473,235
33608,0,485,1
33608,0,495,2
33608,0,510,588
33608,0,524,370
33608,0,526,1
33608,0,531,475
33608,0,538,60
33608,0,576,135
33608,0,589,128
33608,0,616,4
33608,0,637,9
33608,0,668,112
33608,0,684,125
33608,0,717,6
33608,0,725,38
33608,0,749,1
33608,0,785,40
33608,0,804,55
33608,0,808,2
33608,0,811,1
33608,0,814,46
33608,0,822,478
33608,0,829,21
33608,0,837,3
33608,0,841,853
33608,0,843,334
33608,0,855,217
33608,0,862,57
33608,0,868,66
33608,0,913,14
33608,0,985,23
33608,0,1024,47
33608,0,1038,367
33608,0,1043,11
33608,0,1151,88
33608,0,1180,435
33608,1,35,302
33608,1,371,539
33608,1,395,6
33608,1,408,13
33608,1,410,269
33608,1,412,248
33608,1,414,276
33608,1,443,4
33608,1,453,512
33608,1,495,4
33608,1,510,117
33608,1,524,119
33608,1,538,1
33608,1,579,49
33608,1,581,447
33608,1,589,578
33608,1,611,322
33608,1,616,210
33608,1,651,17
33608,1,665,403
33608,1,668,330
33608,1,684,98
33608,1,698,160
33608,1,725,18
33608,1,737,28
33608,1,749,494
33608,1,757,177
33608,1,785,30
33608,1,804,551
33608,1,913,15
33608,2,170,4
33608,2,371,119
33608,2,408,2
33608,2,464,198
33608,2,473,1
33608,2,495,62
33608,2,500,65
33608,2,524,22
33608,2,531,140
33608,2,538,23
33608,2,562,5
33608,2,579,179
33608,2,581,36
33608,2,589,207
33608,2,601,13
33608,2,616,283
33608,2,637,48
33608,2,651,135
33608,2,665,470
33608,2,668,119
33608,2,684,155
33608,2,698,35
33608,2,725,32
33608,2,737,181
33608,2,749,257
33608,2,757,91
33608,2,785,714
33608,2,868,199
33608,2,957,106
33608,3,119,26
33608,3,120,1
33608,3,131,76
33608,3,141,8
33608,3,151,24
33608,3,170,115
33608,3,212,234
33608,3,222,247
33608,3,238,18
33608,3,248,1
33608,3,250,2
33608,3,277,157
33608,3,326,85
33608,3,510,105
33608,3,524,214
33608,3,576,201
33608,3,684,7
33608,3,804,35
33608,3,822,54
33608,3,829,14
33608,3,1024,86
33608,3,1038,64
33608,3,1059,64
33608,3,1065,32
33608,3,1067,14
33608,3,1091,2
33608,3,1097,19
33608,3,1106,8
33608,3,1141,9
33608,3,1146,68
33608,3,1151,907
33608,3,1160,542
33608,3,1168,84
33608,3,1180,244
33608,4,11,32
33608,4,120,13
33608,4,131,204
33608,4,151,11
33608,4,170,260
33608,4,212,55
33608,4,238,16
33608,4,277,101
33608,4,322,182
33608,4,326,304
33608,4,341,431
33608,4,456,14
33608,4,531,345
33608,4,538,13
33608,4,668,19
33608,4,698,4
33608,4,749,29
33608,4,757,55
33608,4,804,24
33608,4,1024,102
33608,4,1043,1
33608,5,11,114
33608,5,119,125
33608,5,131,281
33608,5,141,320
33608,5,151,3
33608,5,238,779
33608,5,277,5
33608,5,283,125
33608,5,326,227
33608,5,456,7
33608,5,495,18
33608,5,510,241
33608,5,601,24
33608,5,698,63
33608,5,868,200
33608,5,903,92
33608,5,907,15
33608,5,913,25
33608,5,940,2
33608,5,1024,22
33608,5,1043,4
33608,6,120,14
33608,6,131,67
33608,6,134,1
33608,6,141,27
33608,6,170,51
33608,6,238,31
33608,6,616,16
33608,6,637,94
33608,6,648,12
33608,6,684,269
33608,6,785,182
33608,6,939,198
33608,6,940,5
33608,6,1011,1
33608,7,83,5
33608,7,116,235
33608,7,151,7
33608,7,371,52
33608,7,456,160
33608,7,495,3
33608,7,510,29
33608,7,521,24
33608,7,524,85
33608,7,531,205
33608,7,576,20
33608,7,616,102
33608,7,637,11
33608,7,648,12
33608,7,665,56
33608,7,668,86
33608,7,684,30
33608,7,698,205
33608,7,725,54
33608,7,785,6
33608,7,804,1
33608,7,811,3
33608,7,822,77
33608,7,829,36
33608,7,841,72
33608,7,855,191
33608,7,862,57
33608,7,957,76
33608,7,1024,13
33608,7,1038,100
33608,7,1043,69
33608,8,32,5
33608,8,35,224
33608,8,83,1
33608,8,87,11
33608,8,88,62
33608,8,141,4
33608,8,238,67
33608,8,326,18
33608,8,868,124
33608,8,903,22
33608,9,120,7
33608,9,131,107
33608,9,134,3
33608,9,170,681
33608,9,222,408
33608,9,238,217
33608,9,277,272
33608,9,293,1
33608,9,1067,31
33608,9,1097,6
33608,9,1180,285
33608,10,35,62
33608,10,87,10
33608,10,88,21
33608,10,668,80
33608,10,1146,62
33608,10,1168,205
33608,11,11,2
33608,11,35,171
33608,11,119,50
33608,11,131,22
33608,11,212,23
33608,11,616,30
33608,11,637,10
33608,11,684,141
33608,11,725,98
33608,11,785,92
33608,11,868,716
33608,11,903,337
33608,11,907,209
33608,11,913,122
33608,11,917,417
33608,11,939,98
33608,11,940,8
33608,11,957,73
33608,11,974,1
33608,11,985,70
33608,11,1024,7
33608,11,1038,27
33608,11,1043,1
33608,11,1097,5
33608,11,1146,283
33608,11,1151,13
33608,11,1168,66
33608,12,88,11
33608,12,97,39
33608,12,414,3
33608,12,665,13
33608,12,684,5
33608,12,725,66
33608,12,841,64
33608,12,868,101
33608,12,903,141
33608,12,913,31
33608,12,940,14
33608,12,957,123
33608,12,985,21
33608,12,1180,1
33608,13,453,61
33608,13,464,6
33608,13,524,249
33608,13,579,26
33608,13,637,14
33608,13,665,8
33608,13,684,102
33608,13,698,207
33608,13,725,94
33608,13,829,4
33608,13,843,87
33608,13,868,76
33608,13,1067,315
33608,13,1106,2
33608,13,1160,9
33608,14,408,3
33608,14,412,155
33608,14,414,1
33608,14,495,12
33608,14,500,16
33608,14,601,1
33608,14,611,75
33608,14,648,8
33608,14,684,109
33608,14,804,11
33608,14,1065,11
33608,14,1067,36
33608,14,1151,32
33608,14,1160,155
33608,15,35,8
33608,15,119,159
33608,15,120,32
33608,15,131,41
33608,15,141,72
33608,15,170,186
33608,15,238,120
33608,15,277,251
33608,15,283,48
33608,15,326,484
33608,15,524,374
33608,15,526,19
33608,15,531,202
33608,15,589,252
33608,15,611,81
33608,15,616,118
33608,15,651,73
33608,15,665,19
33608,15,668,63
33608,15,698,73
33608,15,717,4
33608,15,725,65
33608,15,749,157
33608,15,785,97
33608,15,940,2
33608,15,1151,7
33608,15,1160,101
33608,15,1168,104
33608,16,238,10
33608,16,412,292
33608,16,414,22
33608,16,473,7
33608,16,495,31
33608,16,500,143
33608,16,611,64
33608,16,637,23
33608,16,684,171
33608,16,725,7
33608,16,785,46
33608,16,868,2
33608,16,1097,12
33608,16,1141,19
33608,16,1160,20
33608,17,11,36
33608,17,88,61
33608,17,119,51
33608,17,120,43
33608,17,131,22
33608,17,141,107
33608,17,170,87
33608,17,238,9
33608,17,283,491
33608,17,326,75
33608,17,371,50
33608,17,456,12
33608,17,493,1
33608,17,500,49
33608,17,510,23
33608,17,531,120
33608,17,579,170
33608,17,581,77
33608,17,698,17
33608,17,749,37
33608,17,822,28
33608,17,829,3
33608,17,841,47
33608,17,843,77
33608,17,868,41
33608,17,957,95
33608,17,1141,10
33608,17,1146,135
33608,17,1151,92
33608,18,141,16
33608,18,170,155
33608,18,277,363
33608,18,326,75
33608,18,1059,196
33608,18,1067,417
33608,18,1141,256
33608,18,1146,332
33608,18,1151,365
33608,18,1160,298
33608,19,170,90
33608,19,443,29
33608,19,473,15
33608,19,495,2
33608,19,500,1
33608,19,521,45
33608,19,524,2
33608,19,526,20
33608,19,531,1
33632,0,16,27
33632,0,35,504
33632,0,67,125
33632,0,85,271
33632,0,87,99
33632,0,88,113
33632,0,265,102
33632,0,283,238
33632,0,322,213
33632,0,371,148
33632,0,400,153
33632,0,410,30
33632,0,412,231
33632,0,414,40
33632,0,456,33
33632,0,473,33
33632,0,495,2
33632,0,510,84
33632,0,524,27
33632,0,531,31
33632,0,538,5
33632,0,576,45
33632,0,637,2
33632,0,668,9
33632,0,684,15
33632,0,725,13
33632,0,745,65
33632,0,746,350
33632,0,785,1
33632,0,804,13
33632,0,814,1
33632,0,822,481
33632,0,841,111
33632,0,843,184
33632,0,844,745
33632,0,855,367
33632,0,860,458
33632,0,862,23
33632,0,942,125
33632,0,1020,480
33632,0,1024,98
33632,0,1038,453
33632,0,1059,176
33632,0,1151,5
33632,0,1180,140
33632,0,1188,131
33632,1,35,22
33632,1,371,848
33632,1,400,366
33632,1,408,1
33632,1,410,2
33632,1,412,241
33632,1,414,80
33632,1,453,46
33632,1,510,3
33632,1,524,3
33632,1,543,637
33632,1,576,387
33632,1,581,53
33632,1,589,66
33632,1,600,510
33632,1,611,273
33632,1,616,26
33632,1,665,90
33632,1,668,44
33632,1,684,14
33632,1,698,8
33632,1,725,421
33632,1,737,2
33632,1,745,630
33632,1,746,593
33632,1,749,62
33632,1,757,300
33632,1,797,48
33632,1,804,60
33632,1,907,119
33632,2,16,327
33632,2,35,4
33632,2,371,31
33632,2,408,1
33632,2,412,221
33632,2,414,167
33632,2,456,274
33632,2,464,22
33632,2,473,1
33632,2,495,1
33632,2,500,10
33632,2,510,40
33632,2,531,8
33632,2,538,2
33632,2,543,543
33632,2,562,1
33632,2,579,6
33632,2,589,9
33632,2,601,1
33632,2,616,14
33632,2,637,4
33632,2,651,13
33632,2,665,69
33632,2,668,40
33632,2,684,21
33632,2,698,4
33632,2,725,2
33632,2,737,24
33632,2,749,30
33632,2,757,48
33632,2,785,60
33632,2,868,8
33632,2,942,160
33632,2,957,10
33632,3,16,182
33632,3,119,132
33632,3,131,14
33632,3,170,32
33632,3,212,13
33632,3,222,104
33632,3,265,38
33632,3,287,110
33632,3,322,189
33632,3,341,3
33632,3,510,6
33632,3,524,29
33632,3,576,63
33632,3,746,84
33632,3,822,48
33632,3,829,1
33632,3,844,163
33632,3,855,59
33632,3,1038,202
33632,3,1059,6
33632,3,1065,3
33632,3,1146,697
33632,3,1151,671
33632,3,1160,55
33632,3,1168,289
33632,3,1180,79
33632,4,11,2
33632,4,119,125
33632,4,131,33
33632,4,151,3
33632,4,170,12
33632,4,238,1
33632,4,277,11
33632,4,287,177
33632,4,322,9
33632,4,326,9
33632,4,341,70
33632,4,531,54
33632,4,543,164
33632,4,668,2
33632,4,746,242
33632,4,749,1
33632,4,757,1
33632,4,1024,138
33632,4,1038,148
33632,5,11,9
33632,5,141,26
33632,5,151,2
33632,5,238,104
33632,5,277,328
33632,5,283,112
33632,5,326,46
33632,5,510,13
33632,5,600,237
33632,5,868,52
33632,5,903,30
33632,5,973,136
33632,5,1188,36
33632,6,131,5
33632,6,170,1
33632,6,212,283
33632,6,287,41
33632,6,322,181
33632,6,341,288
33632,6,637,2
33632,6,684,45
33632,6,785,9
33632,6,939,14
33632,6,973,98
33632,7,67,508
33632,7,116,27
33632,7,322,197
33632,7,371,3
33632,7,414,35
33632,7,453,73
33632,7,456,14
33632,7,495,1
33632,7,510,7
33632,7,524,11
33632,7,531,29
33632,7,576,65
33632,7,611,80
33632,7,616,6
33632,7,648,1
33632,7,665,2
33632,7,668,5
33632,7,684,4
33632,7,698,13
33632,7,725,5
33632,7,746,99
33632,7,797,1
33632,7,822,75
33632,7,829,13
33632,7,843,76
33632,7,844,86
33632,7,855,54
33632,7,900,121
33632,7,1020,61
33632,7,1024,5
33632,7,1038,2
33632,7,1043,15
33632,8,35,354
33632,8,67,152
33632,8,87,165
33632,8,88,70
33632,8,238,10
33632,8,868,14
33632,9,67,139
33632,9,131,7
33632,9,170,39
33632,9,222,100
33632,9,238,59
33632,9,277,201
33632,9,287,122
33632,9,322,264
33632,9,341,51
33632,9,1151,83
33632,9,1180,369
33632,10,16,296
33632,10,35,5
33632,10,48,217
33632,10,67,202
33632,10,85,611
33632,10,87,59
33632,10,88,1
33632,10,222,97
33632,10,277,239
33632,10,287,61
33632,10,341,16
33632,10,907,67
33632,10,1059,62
33632,11,35,10
33632,11,67,131
33632,11,87,36
33632,11,287,84
33632,11,322,60
33632,11,341,28
33632,11,637,1
33632,11,684,8
33632,11,725,12
33632,11,746,157
33632,11,785,10
33632,11,868,111
33632,11,900,162
33632,11,907,25
33632,11,913,10
33632,11,917,204
33632,11,939,305
33632,11,940,2
33632,11,942,649
33632,11,957,184
33632,11,959,236
33632,11,973,613
33632,11,985,5
33632,11,1024,1
33632,11,1038,84
33632,11,1146,37
33632,11,1168,66
33632,11,1180,62
33632,11,1188,34
33632,12,48,131
33632,12,67,63
33632,12,97,3
33632,12,119,67
33632,12,665,2
33632,12,725,16
33632,12,746,156
33632,12,841,8
33632,12,900,41
33632,12,903,19
33632,12,913,3
33632,12,917,2
33632,12,940,1
33632,12,942,216
33632,12,957,171
33632,12,973,96
33632,12,1180,39
33632,12,1188,36
33632,13,287,65
33632,13,453,8
33632,13,464,5
33632,13,524,28
33632,13,684,1
33632,13,698,30
33632,13,725,14
33632,13,843,2
33632,13,1038,193
33632,13,1067,25
33632,14,67,377
33632,14,265,65
33632,14,456,145
33632,14,500,2
33632,14,611,12
33632,14,684,7
33632,14,746,291
33632,14,804,117
33632,14,843,117
33632,14,844,56
33632,14,1067,11
33632,14,1146,51
33632,14,1160,19
33632,14,1168,81
33632,15,120,2
33632,15,131,4
33632,15,141,4
33632,15,170,7
33632,15,212,84
33632,15,222,325
33632,15,238,12
33632,15,265,217
33632,15,277,20
33632,15,283,89
33632,15,287,197
33632,15,326,64
33632,15,412,47
33632,15,524,41
33632,15,531,19
33632,15,543,92
33632,15,589,19
33632,15,668,5
33632,15,725,16
33632,15,749,46
33632,15,797,62
33632,15,942,119
33632,15,1038,130
33632,15,1146,111
33632,15,1151,174
33632,15,1160,9
33632,15,1168,4
33632,15,1188,66
33632,16,67,98
33632,16,265,209
33632,16,287,237
33632,16,371,13
33632,16,412,81
33632,16,414,2
33632,16,444,161
33632,16,453,349
33632,16,456,2
33632,16,464,209
33632,16,473,1
33632,16,500,10
33632,16,611,9
33632,16,637,3
33632,16,917,208
33632,16,1097,2
33632,16,1151,165
33632,17,67,130
33632,17,126,458
33632,17,141,29
33632,17,222,89
33632,17,238,1
33632,17,265,173
33632,17,275,72
33632,17,283,31
33632,17,319,611
33632,17,322,318
33632,17,371,6
33632,17,453,83
33632,17,531,15
33632,17,576,278
33632,17,579,40
33632,17,581,15
33632,17,797,286
33632,17,822,104
33632,17,843,8
33632,17,868,1
33632,17,900,95
33632,17,1146,217
33632,17,1151,107
33632,18,119,26
33632,18,170,3
33632,18,277,42
33632,18,283,181
33632,18,326,1
33632,18,1059,5
33632,18,1067,48
33632,18,1141,39
33632,18,1146,28
33632,18,1151,167
33632,18,1160,37
33632,19,170,5
33632,19,443,1
33632,19,521,6
33632,19,576,102
33632,19,611,138
33632,19,746,146
33632,19,804,471
33656,0,35,59
33656,0,48,276
33656,0,67,10
33656,0,85,302
33656,0,87,24
33656,0,88,2
33656,0,283,16
33656,0,322,5
33656,0,371,6
33656,0,400,8
33656,0,412,10
33656,0,414,6
33656,0,453,145
33656,0,510,7
33656,0,524,1
33656,0,543,493
33656,0,576,9
33656,0,680,340
33656,0,746,32
33656,0,822,74
33656,0,835,217
33656,0,840,642
33656,0,841,5
33656,0,843,32
33656,0,844,242
33656,0,855,51
33656,0,860,827
33656,0,942,6
33656,0,998,389
33656,0,1020,241
33656,0,1038,72
33656,0,1059,3
33656,0,1180,28
33656,0,1188,449
33656,1,35,3
33656,1,371,63
33656,1,400,90
33656,1,412,26
33656,1,414,15
33656,1,444,131
33656,1,453,49
33656,1,464,93
33656,1,543,473
33656,1,576,86
33656,1,581,2
33656,1,589,6
33656,1,596,740
33656,1,600,121
33656,1,604,330
33656,1,611,24
33656,1,614,660
33656,1,616,5
33656,1,630,197
33656,1,639,208
33656,1,640,250
33656,1,665,4
33656,1,680,192
33656,1,724,5
33656,1,725,72
33656,1,745,205
33656,1,746,90
33656,1,749,1
33656,1,757,1
33656,1,797,261
33656,1,804,7
33656,1,917,119
33656,2,16,13
33656,2,85,39
33656,2,371,1
33656,2,412,35
33656,2,453,187
33656,2,456,42
33656,2,464,2
33656,2,531,1
33656,2,538,1
33656,2,543,365
33656,2,600,318
33656,2,611,70
33656,2,665,14
33656,2,698,3
33656,2,724,298
33656,2,745,242
33656,2,749,4
33656,2,785,2
33656,2,894,50
33656,2,942,22
33656,3,119,12
33656,3,131,2
33656,3,188,63
33656,3,212,104
33656,3,222,18
33656,3,265,337
33656,3,287,4
33656,3,322,13
33656,3,331,303
33656,3,341,84
33656,3,453,62
33656,3,510,1
33656,3,524,2
33656,3,576,10
33656,3,746,17
33656,3,822,2
33656,3,844,77
33656,3,855,10
33656,3,998,56
33656,3,1038,25
33656,3,1055,184
33656,3,1059,45
33656,3,1065,2
33656,3,1146,119
33656,3,1151,66
33656,3,1153,153
33656,3,1160,4
33656,3,1168,12
33656,4,11,1
33656,4,131,2
33656,4,170,1
33656,4,188,27
33656,4,213,76
33656,4,265,17
33656,4,275,31
33656,4,277,1
33656,4,287,39
33656,4,322,792
33656,4,326,1
33656,4,328,90
33656,4,331,35
33656,4,341,334
33656,4,531,2
33656,4,543,8
33656,4,611,78
33656,4,724,27
33656,4,746,30
33656,4,1020,102
33656,4,1024,13
33656,4,1038,2
33656,5,11,1
33656,5,141,2
33656,5,151,2
33656,5,238,11
33656,5,277,23
33656,5,283,1
33656,5,326,9
33656,5,510,2
33656,5,600,367
33656,5,868,10
33656,5,903,3
33656,5,939,107
33656,5,973,15
33656,5,1020,209
33656,6,212,64
33656,6,222,490
33656,6,265,84
33656,6,287,15
33656,6,322,19
33656,6,328,121
33656,6,331,511
33656,6,341,18
33656,6,684,1
33656,6,724,108
33656,6,785,1
33656,6,797,92
33656,6,939,76
33656,6,973,20
33656,7,48,51
33656,7,67,46
33656,7,85,139
33656,7,322,5
