43028,V,0,0
43028,M,3,12094
43028,MM,0,13231
43028,F,53,1090441
43029,V,0,0
43029,M,4,9551
43029,MM,0,15106
43029,F,52,1088566
43030,V,0,0
43030,M,1,7135
43030,MM,0,16774
43030,F,52,1086898
43031,V,0,0
43031,M,1,4882
43031,MM,0,20853
43031,F,54,1082819
43032,V,1,4882
43032,M,0,0
43032,MM,0,23049
43032,F,57,1080623
43033,V,1,4882
43033,M,0,0
43033,MM,0,26562
43033,F,58,1077110
43034,V,1,4882
43034,M,0,0
43034,MM,0,28670
43034,F,61,1075002
43035,V,1,4882
43035,M,0,0
43035,MM,0,32693
43035,F,65,1070979
43036,V,1,4882
43036,M,0,0
43036,MM,0,33753
43036,F,68,1069919
43037,V,1,4882
43037,M,0,0
43037,MM,0,33924
43037,F,70,1069748
43038,V,1,4882
43038,M,0,0
43038,MM,0,35082
43038,F,70,1068590
43039,V,0,0
43039,M,1,39964
43039,MM,0,0
43039,F,69,1068590
43040,V,0,0
43040,M,0,37720
43040,MM,0,0
43040,F,72,1068590
43041,V,0,0
43041,M,0,35557
43041,MM,0,0
43041,F,73,1068590
43042,V,0,0
43042,M,0,33309
43042,MM,0,0
43042,F,74,1068590
43043,V,0,0
43043,M,0,31122
43043,MM,0,0
43043,F,75,1068590
43044,V,0,0
43044,M,0,28820
43044,MM,0,0
43044,F,74,1068590
43045,V,0,0
43045,M,0,26579
43045,MM,0,1604
43045,F,76,1093815
43046,V,0,0
43046,M,0,24298
43046,MM,0,3238
43046,F,78,1092181
43047,V,0,0
43047,M,0,22134
43047,MM,0,5382
43047,F,83,1090037
43048,V,0,0
43048,M,0,19946
43048,MM,0,7147
43048,F,86,1088272
43049,V,0,0
43049,M,0,17621
43049,MM,0,9701
43049,F,87,1085718
43050,V,0,0
43050,M,0,15359
43050,MM,0,11574
43050,F,89,1083845
43051,V,0,0
43051,M,0,13129
43051,MM,0,13061
43051,F,91,1082358
43052,V,0,0
43052,M,0,10993
43052,MM,0,15240
43052,F,89,1080179
43053,V,0,0
43053,M,0,8728
43053,MM,0,18007
43053,F,92,1077412
43054,V,0,0
43054,M,0,6467
43054,MM,0,19160
43054,F,92,1076259
43055,V,0,0
43055,M,0,4414
43055,MM,0,21753
43055,F,96,1073666
43056,V,0,4414
43056,M,0,0
43056,MM,0,23270
43056,F,99,1072149
43057,V,0,4414
43057,M,0,0
43057,MM,0,26048
43057,F,103,1069371
43058,V,0,4414
43058,M,0,0
43058,MM,0,27296
43058,F,102,1068123
43059,V,0,4414
43059,M,0,0
43059,MM,0,28683
43059,F,102,1066736
43060,V,0,4414
43060,M,0,0
43060,MM,0,31138
43060,F,104,1064281
43061,V,0,4414
43061,M,0,0
43061,MM,0,32160
43061,F,106,1063259
43062,V,0,4414
43062,M,0,0
43062,MM,0,34676
43062,F,110,1060743
43063,V,0,0
43063,M,0,39090
43063,MM,0,0
43063,F,109,1060743
43064,V,0,0
43064,M,0,36822
43064,MM,0,0
43064,F,112,1060743
43065,V,0,0
43065,M,0,34714
43065,MM,0,0
43065,F,116,1060743
43066,V,0,0
43066,M,0,32406
43066,MM,0,0
43066,F,118,1060743
43067,V,0,0
43067,M,0,30245
43067,MM,0,0
43067,F,121,1060743
43068,V,0,0
43068,M,0,28033
43068,MM,0,0
43068,F,122,1060743
43069,V,0,0
43069,M,0,25788
43069,MM,0,1744
43069,F,118,1091187
43070,V,0,0
43070,M,0,23573
43070,MM,0,5407
43070,F,121,1087524
43071,V,0,0
43071,M,0,21415
43071,MM,0,7278
43071,F,122,1085653
43072,V,0,0
43072,M,0,19236
43072,MM,0,8454
43072,F,120,1084477
43073,V,0,0
43073,M,0,17010
43073,MM,0,10693
43073,F,122,1082238
43074,V,0,0
43074,M,0,14805
43074,MM,0,12950
43074,F,125,1079981
43075,V,0,0
43075,M,0,12642
43075,MM,0,14543
43075,F,130,1078388
43076,V,0,0
43076,M,0,10489
43076,MM,0,15895
43076,F,135,1077036
43077,V,0,0
43077,M,0,8337
43077,MM,0,18486
43077,F,140,1074445
43078,V,0,0
43078,M,0,6271
43078,MM,0,19838
43078,F,137,1073093
43079,V,0,0
43079,M,0,4379
43079,MM,0,21703
43079,F,137,1071228
43080,V,0,4379
43080,M,0,0
43080,MM,0,23404
43080,F,145,1069527
43081,V,0,4379
43081,M,0,0
43081,MM,0,25529
43081,F,142,1067402
43082,V,0,4379
43082,M,0,0
43082,MM,0,29203
43082,F,147,1063728
43083,V,0,4379
43083,M,0,0
43083,MM,0,30703
43083,F,148,1062228
43084,V,0,4379
43084,M,0,0
43084,MM,0,31862
43084,F,148,1061069
43085,V,0,4379
43085,M,0,0
43085,MM,0,34901
43085,F,143,1058030
43086,V,0,4379
43086,M,0,0
43086,MM,0,38396
43086,F,145,1054535
43087,V,0,0
43087,M,0,42578
43087,MM,0,197
43087,F,145,1054535
43088,V,0,0
43088,M,0,40171
43088,MM,0,197
43088,F,146,1054535
43089,V,0,0
43089,M,0,37816
43089,MM,0,197
43089,F,149,1054535
43090,V,0,0
43090,M,0,35444
43090,MM,0,197
43090,F,153,1054535
43091,V,0,0
43091,M,0,33111
43091,MM,0,197
43091,F,155,1054535
43092,V,0,0
43092,M,0,30787
43092,MM,0,197
43092,F,156,1054535
43093,V,0,0
43093,M,0,28518
43093,MM,0,2148
43093,F,161,1078083
43094,V,0,0
43094,M,0,26163
43094,MM,0,3001
43094,F,170,1077230
43095,V,0,0
43095,M,0,23757
43095,MM,0,4582
43095,F,166,1075649
43096,V,0,0
43096,M,0,21305
43096,MM,0,6067
43096,F,162,1074164
43097,V,0,0
43097,M,0,18967
43097,MM,0,7987
43097,F,168,1072244
43098,V,0,0
43098,M,0,16588
43098,MM,0,9815
43098,F,175,1070416
43099,V,0,0
43099,M,0,14161
43099,MM,0,12294
43099,F,179,1067937
43100,V,0,0
43100,M,0,11825
43100,MM,0,13676
43100,F,181,1066555
43101,V,0,0
43101,M,0,9386
43101,MM,0,15237
43101,F,179,1064994
43102,V,0,0
43102,M,0,7066
43102,MM,0,16241
43102,F,179,1063990
43103,V,0,0
43103,M,0,4866
43103,MM,0,18952
43103,F,187,1061279
43104,V,0,4866
43104,M,0,0
43104,MM,0,20164
43104,F,188,1060067
43105,V,0,4866
43105,M,0,0
43105,MM,0,21730
43105,F,192,1058501
43106,V,0,4866
43106,M,0,0
43106,MM,0,22235
43106,F,192,1057996
43107,V,0,4866
43107,M,0,0
43107,MM,0,25908
43107,F,194,1054323
43108,V,0,4866
43108,M,0,0
43108,MM,0,28708
43108,F,198,1051523
43109,V,0,4866
43109,M,0,0
43109,MM,0,30911
43109,F,210,1049320
43110,V,0,4866
43110,M,0,0
43110,MM,0,33018
43110,F,211,1047213
43111,V,0,0
43111,M,0,37884
43111,MM,0,0
43111,F,212,1047213
43112,V,0,0
43112,M,0,35761
43112,MM,0,0
43112,F,214,1047213
43113,V,0,0
43113,M,0,33633
43113,MM,0,0
43113,F,216,1047213
43114,V,0,0
43114,M,0,31498
43114,MM,0,0
43114,F,220,1047213
43115,V,0,0
43115,M,0,29407
43115,MM,0,0
43115,F,217,1047213
43116,V,0,0
43116,M,0,27349
43116,MM,0,0
43116,F,219,1047213
43117,V,0,0
43117,M,0,25156
43117,MM,0,994
43117,F,217,1079314
43118,V,0,0
43118,M,0,23011
43118,MM,0,3981
43118,F,217,1076327
43119,V,0,0
43119,M,0,20895
43119,MM,0,4490
43119,F,220,1075818
43120,V,0,0
43120,M,0,18762
43120,MM,0,6299
43120,F,226,1074009
43121,V,0,0
43121,M,0,16498
43121,MM,0,7438
43121,F,224,1072870
43122,V,0,0
43122,M,0,14438
43122,MM,0,9316
43122,F,233,1070992
43123,V,0,0
43123,M,0,12385
43123,MM,0,11022
43123,F,239,1069286
43124,V,0,0
43124,M,0,10273
43124,MM,0,12342
43124,F,239,1067966
43125,V,0,0
43125,M,0,8171
43125,MM,0,13858
43125,F,239,1066450
43126,V,0,0
43126,M,0,6054
43126,MM,0,16648
43126,F,243,1063660
43127,V,0,0
43127,M,0,4134
43127,MM,0,18029
43127,F,247,1062279
43128,V,0,4134
43128,M,0,0
43128,MM,0,19720
43128,F,249,1060588
43129,V,0,4134
43129,M,0,0
43129,MM,0,22467
43129,F,253,1057841
43130,V,0,4134
43130,M,0,0
43130,MM,0,23018
43130,F,251,1057290
43131,V,0,4134
43131,M,0,0
43131,MM,0,26121
43131,F,254,1054187
43132,V,0,4134
43132,M,0,0
43132,MM,0,28840
43132,F,256,1051468
43133,V,0,4134
43133,M,0,0
43133,MM,0,30447
43133,F,268,1049861
43134,V,0,4134
43134,M,0,0
43134,MM,0,32337
43134,F,270,1047971
43135,V,0,0
43135,M,0,36471
43135,MM,0,0
43135,F,272,1047971
43136,V,0,0
43136,M,0,34394
43136,MM,0,0
43136,F,275,1047971
43137,V,0,0
43137,M,0,32394
43137,MM,0,0
43137,F,275,1047971
43138,V,0,0
43138,M,0,30324
43138,MM,0,0
43138,F,274,1047971
43139,V,0,0
43139,M,0,28276
43139,MM,0,0
43139,F,274,1047971
43140,V,0,0
43140,M,0,26252
43140,MM,0,0
43140,F,276,1047971
43141,V,0,0
43141,M,0,24191
43141,MM,0,1660
43141,F,281,1075431
43142,V,0,0
43142,M,0,22115
43142,MM,1,3756
43142,F,277,1073335
43143,V,0,0
43143,M,0,20127
43143,MM,1,6807
43143,F,281,1070284
43144,V,0,0
43144,M,0,18164
43144,MM,1,10156
43144,F,280,1066935
43145,V,0,0
43145,M,0,16090
43145,MM,1,11914
43145,F,278,1065177
43146,V,0,0
43146,M,0,14095
43146,MM,2,12027
43146,F,285,1065064
43147,V,0,0
43147,M,0,12135
43147,MM,2,14250
43147,F,289,1062841
43148,V,0,0
43148,M,0,10020
43148,MM,3,17631
43148,F,289,1059460
43149,V,0,0
43149,M,0,7938
43149,MM,3,19898
43149,F,296,1057193
43150,V,0,0
43150,M,0,5833
43150,MM,2,20938
43150,F,303,1056153
43151,V,0,0
43151,M,0,3922
43151,MM,2,22477
43151,F,307,1054614
43152,V,0,3922
43152,M,0,0
43152,MM,2,24361
43152,F,307,1052730
43153,V,0,3922
43153,M,0,0
43153,MM,3,25524
43153,F,305,1051567
43154,V,0,3922
43154,M,0,0
43154,MM,3,25877
43154,F,308,1051214
43155,V,0,3922
43155,M,0,0
43155,MM,4,26633
43155,F,312,1050458
43156,V,0,3922
43156,M,0,0
43156,MM,4,28044
43156,F,320,1049047
43157,V,0,3922
43157,M,0,0
43157,MM,4,29512
43157,F,321,1047579
43158,V,0,3922
43158,M,0,0
43158,MM,4,32698
43158,F,325,1044393
43159,V,0,0
43159,M,4,36620
43159,MM,0,0
43159,F,329,1044393
43160,V,0,0
43160,M,4,34536
43160,MM,0,0
43160,F,334,1044393
43161,V,0,0
43161,M,4,32446
43161,MM,0,0
43161,F,339,1044393
43162,V,0,0
43162,M,4,30371
43162,MM,0,0
43162,F,341,1044393
43163,V,0,0
43163,M,4,28300
43163,MM,0,0
43163,F,344,1044393
43164,V,0,0
43164,M,5,26234
43164,MM,0,0
43164,F,347,1044393
43165,V,0,0
43165,M,5,24194
43165,MM,0,2095
43165,F,355,1077926
43166,V,0,0
43166,M,5,22200
43166,MM,0,3498
43166,F,359,1076523
43167,V,0,0
43167,M,6,20134
43167,MM,0,5964
43167,F,358,1074057
43168,V,0,0
43168,M,9,18169
43168,MM,0,7421
43168,F,361,1072600
43169,V,0,0
43169,M,9,16206
43169,MM,0,8825
43169,F,366,1071196
43170,V,0,0
43170,M,6,14191
43170,MM,0,11356
43170,F,370,1068665
43171,V,0,0
43171,M,6,12154
43171,MM,0,13596
43171,F,371,1066425
43172,V,0,0
43172,M,4,10028
43172,MM,0,15711
43172,F,364,1064310
43173,V,0,0
43173,M,4,8009
43173,MM,0,17211
43173,F,371,1062810
43174,V,0,0
43174,M,4,5943
43174,MM,0,18144
43174,F,374,1061877
43175,V,0,0
43175,M,3,4068
43175,MM,0,19336
43175,F,371,1060685
43176,V,3,4068
43176,M,0,0
43176,MM,0,20295
43176,F,368,1059726
43177,V,4,4068
43177,M,0,0
43177,MM,0,21692
43177,F,375,1058329
43178,V,4,4068
43178,M,0,0
43178,MM,2,24034
43178,F,377,1055987
43179,V,4,4068
43179,M,0,0
43179,MM,1,27366
43179,F,376,1052655
43180,V,4,4068
43180,M,0,0
43180,MM,2,30379
43180,F,387,1049642
43181,V,4,4068
43181,M,0,0
43181,MM,2,31695
43181,F,388,1048326
43182,V,4,4068
43182,M,0,0
43182,MM,2,33741
43182,F,388,1046280
43183,V,0,0
43183,M,6,37809
43183,MM,0,0
43183,F,385,1046280
43184,V,0,0
43184,M,4,35698
43184,MM,0,0
43184,F,382,1046280
43185,V,0,0
43185,M,4,33603
43185,MM,0,0
43185,F,390,1046280
43186,V,0,0
43186,M,4,31383
43186,MM,0,0
43186,F,401,1046280
43187,V,0,0
43187,M,4,29226
43187,MM,0,0
43187,F,396,1046280
43188,V,0,0
43188,M,4,27001
43188,MM,0,0
43188,F,398,1046280
43189,V,0,0
43189,M,3,24907
43189,MM,0,1395
43189,F,402,1093212
43190,V,0,0
43190,M,4,22794
43190,MM,0,3158
43190,F,405,1091449
43191,V,0,0
43191,M,5,20714
43191,MM,0,3412
43191,F,400,1091195
43192,V,0,0
43192,M,5,18628
43192,MM,0,4773
43192,F,399,1089834
43193,V,0,0
43193,M,6,16586
43193,MM,0,6325
43193,F,401,1088282
43194,V,0,0
43194,M,4,14479
43194,MM,0,6879
43194,F,402,1087728
43195,V,0,0
43195,M,3,12311
43195,MM,0,9435
43195,F,401,1085172
43196,V,0,0
43196,M,2,10114
43196,MM,0,12056
43196,F,405,1082551
43197,V,0,0
43197,M,1,8070
43197,MM,0,13189
43197,F,401,1081418
43198,V,0,0
43198,M,1,5988
43198,MM,0,14877
43198,F,401,1079730
43199,V,0,0
43199,M,0,4046
43199,MM,0,17212
43199,F,404,1077395
43200,V,0,4046
43200,M,0,0
43200,MM,0,18080
43200,F,403,1076527
43201,V,0,4046
43201,M,0,0
43201,MM,0,20249
43201,F,409,1074358
43202,V,0,4046
43202,M,0,0
43202,MM,0,21820
43202,F,408,1072787
43203,V,0,4046
43203,M,0,0
43203,MM,0,24282
43203,F,415,1070325
43204,V,0,4046
43204,M,0,0
43204,MM,1,26244
43204,F,408,1068363
43205,V,0,4046
43205,M,0,0
43205,MM,1,27865
43205,F,410,1066742
43206,V,0,4046
43206,M,0,0
43206,MM,1,29724
43206,F,421,1064883
43207,V,0,0
43207,M,1,33770
43207,MM,0,0
43207,F,418,1064883
43208,V,0,0
43208,M,1,31855
43208,MM,0,0
43208,F,424,1064883
43209,V,0,0
43209,M,1,29984
43209,MM,0,0
43209,F,424,1064883
43210,V,0,0
43210,M,0,28075
43210,MM,0,0
43210,F,433,1064883
43211,V,0,0
43211,M,0,26154
43211,MM,0,0
43211,F,433,1064883
43212,V,0,0
43212,M,0,24269
43212,MM,0,0
43212,F,433,1064883
43213,V,0,0
43213,M,0,22333
43213,MM,0,879
43213,F,448,1110557
43214,V,0,0
43214,M,0,20389
43214,MM,0,1512
43214,F,450,1109924
43215,V,0,0
43215,M,0,18515
43215,MM,0,3597
43215,F,454,1107839
43216,V,0,0
43216,M,0,16650
43216,MM,0,4644
43216,F,465,1106792
43217,V,0,0
43217,M,0,14770
43217,MM,0,6165
43217,F,462,1105271
43218,V,0,0
43218,M,0,12884
43218,MM,0,7353
43218,F,463,1104083
43219,V,0,0
43219,M,0,11018
43219,MM,0,8420
43219,F,468,1103016
43220,V,0,0
43220,M,0,9143
43220,MM,0,10003
43220,F,474,1101433
43221,V,0,0
43221,M,0,7251
43221,MM,0,11032
43221,F,472,1100404
43222,V,0,0
43222,M,0,5381
43222,MM,0,13025
43222,F,473,1098411
43223,V,0,0
43223,M,0,3712
43223,MM,0,14310
43223,F,477,1097126
43224,V,0,3712
43224,M,0,0
43224,MM,0,15524
43224,F,478,1095912
43225,V,0,3712
43225,M,0,0
43225,MM,0,17774
43225,F,471,1093662
43226,V,0,3712
43226,M,0,0
43226,MM,0,19771
43226,F,469,1091665
43227,V,0,3712
43227,M,0,0
43227,MM,0,21890
43227,F,477,1089546
43228,V,0,3712
43228,M,0,0
43228,MM,0,23026
43228,F,482,1088410
43229,V,0,3712
43229,M,0,0
43229,MM,0,24545
43229,F,481,1086891
43230,V,0,3712
43230,M,0,0
43230,MM,0,25729
43230,F,478,1085707
43231,V,0,0
43231,M,0,29439
43231,MM,0,2
43231,F,483,1085707
43232,V,0,0
43232,M,0,27771
43232,MM,0,2
43232,F,483,1085707
43233,V,0,0
43233,M,0,26145
43233,MM,0,2
43233,F,487,1085707
43234,V,0,0
43234,M,0,24392
43234,MM,0,2
43234,F,491,1085707
43235,V,0,0
43235,M,0,22703
43235,MM,0,2
43235,F,487,1085707
43236,V,0,0
43236,M,0,21029
43236,MM,0,2
43236,F,483,1085707
43237,V,0,0
43237,M,0,19437
43237,MM,0,1997
43237,F,479,1113387
43238,V,0,0
43238,M,0,17800
43238,MM,0,3842
43238,F,488,1111542
43239,V,0,0
43239,M,0,16131
43239,MM,0,4994
43239,F,491,1110390
43240,V,0,0
43240,M,0,14522
43240,MM,1,7130
43240,F,486,1108254
43241,V,0,0
43241,M,0,12966
43241,MM,1,9077
43241,F,496,1106307
43242,V,0,0
43242,M,0,11293
43242,MM,1,10741
43242,F,491,1104643
43243,V,0,0
43243,M,0,9581
43243,MM,1,12642
43243,F,491,1102742
43244,V,0,0
43244,M,0,7954
43244,MM,2,12824
43244,F,491,1102560
43245,V,0,0
43245,M,0,6357
43245,MM,2,13604
43245,F,491,1101780
43246,V,0,0
43246,M,0,4720
43246,MM,2,15432
43246,F,487,1099952
43247,V,0,0
43247,M,0,3272
43247,MM,2,16725
43247,F,484,1098659
43248,V,0,3272
43248,M,0,0
43248,MM,2,19305
43248,F,485,1096079
43249,V,0,3272
43249,M,0,0
43249,MM,3,20691
43249,F,489,1094693
43250,V,0,3272
43250,M,0,0
43250,MM,3,22250
43250,F,488,1093134
43251,V,0,3272
43251,M,0,0
43251,MM,3,25065
43251,F,493,1090319
43252,V,0,3272
43252,M,0,0
43252,MM,3,26548
43252,F,492,1088836
43253,V,0,3272
43253,M,0,0
43253,MM,4,27836
43253,F,490,1087548
43254,V,0,3272
43254,M,0,0
43254,MM,4,28809
43254,F,493,1086575
43255,V,0,0
43255,M,4,32081
43255,MM,0,0
43255,F,497,1086575
43256,V,0,0
43256,M,5,30289
43256,MM,0,0
43256,F,498,1086575
43257,V,0,0
43257,M,5,28523
43257,MM,0,0
43257,F,492,1086575
43258,V,0,0
43258,M,4,26748
43258,MM,0,0
43258,F,497,1086575
43259,V,0,0
43259,M,4,24953
43259,MM,0,0
43259,F,496,1086575
43260,V,0,0
43260,M,3,23082
43260,MM,0,0
43260,F,489,1086575
43261,V,0,0
43261,M,4,21295
43261,MM,1,1830
43261,F,481,1133290
43262,V,0,0
43262,M,3,19474
43262,MM,1,5036
43262,F,481,1130084
43263,V,0,0
43263,M,3,17690
43263,MM,1,6804
43263,F,479,1128316
43264,V,0,0
43264,M,3,15922
43264,MM,1,9146
43264,F,482,1125974
43265,V,0,0
43265,M,4,14146
43265,MM,1,11184
43265,F,477,1123936
43266,V,0,0
43266,M,3,12374
43266,MM,1,13000
43266,F,487,1122120
43267,V,0,0
43267,M,3,10560
43267,MM,1,16191
43267,F,482,1118929
43268,V,0,0
43268,M,3,8734
43268,MM,4,17342
43268,F,483,1117778
43269,V,0,0
43269,M,3,6944
43269,MM,4,19421
43269,F,488,1115699
43270,V,0,0
43270,M,4,5088
43270,MM,5,21131
43270,F,491,1113989
43271,V,0,0
43271,M,3,3469
43271,MM,5,23232
43271,F,486,1111888
43272,V,2,3469
43272,M,0,0
43272,MM,5,26268
43272,F,489,1108852
43273,V,2,3469
43273,M,0,0
43273,MM,5,27050
43273,F,487,1108070
43274,V,2,3469
43274,M,0,0
43274,MM,6,29859
43274,F,491,1105261
43275,V,2,3469
43275,M,0,0
43275,MM,5,31637
43275,F,494,1103483
43276,V,2,3469
43276,M,0,0
43276,MM,6,32761
43276,F,486,1102359
43277,V,2,3469
43277,M,0,0
43277,MM,5,33712
43277,F,488,1101408
43278,V,2,3469
43278,M,0,0
43278,MM,8,35422
43278,F,485,1099698
43279,V,0,0
43279,M,11,38891
43279,MM,0,0
43279,F,483,1099698
43280,V,0,0
43280,M,10,36665
43280,MM,0,0
43280,F,483,1099698
43281,V,0,0
43281,M,10,34512
43281,MM,0,0
43281,F,484,1099698
43282,V,0,0
43282,M,10,32327
43282,MM,0,0
43282,F,484,1099698
43283,V,0,0
43283,M,9,30152
43283,MM,0,0
43283,F,483,1099698
43284,V,0,0
43284,M,9,27937
43284,MM,0,0
43284,F,493,1099698
43285,V,0,0
43285,M,10,25708
43285,MM,0,2724
43285,F,490,1129818
43286,V,0,0
43286,M,12,23533
43286,MM,9,4571
43286,F,483,1127971
43287,V,0,0
43287,M,12,21437
43287,MM,9,5278
43287,F,485,1127264
43288,V,0,0
43288,M,10,19264
43288,MM,8,6941
43288,F,479,1125601
43289,V,0,0
43289,M,11,17040
43289,MM,10,8980
43289,F,479,1123562
43290,V,0,0
43290,M,10,14813
43290,MM,11,11936
43290,F,483,1120606
43291,V,0,0
43291,M,10,12671
43291,MM,13,13598
43291,F,477,1118944
43292,V,0,0
43292,M,9,10562
43292,MM,13,14946
43292,F,473,1117596
43293,V,0,0
43293,M,7,8408
43293,MM,14,16243
43293,F,476,1116299
43294,V,0,0
43294,M,5,6224
43294,MM,16,18861
43294,F,475,1113681
43295,V,0,0
43295,M,3,4246
43295,MM,15,19975
43295,F,477,1112567
43296,V,3,4246
43296,M,0,0
43296,MM,18,22606
43296,F,482,1109936
43297,V,4,4246
43297,M,0,0
43297,MM,21,24267
43297,F,478,1108275
43298,V,4,4246
43298,M,0,0
43298,MM,24,25203
43298,F,473,1107339
43299,V,4,4246
43299,M,0,0
43299,MM,27,27425
43299,F,469,1105117
43300,V,5,4246
43300,M,0,0
43300,MM,30,29128
43300,F,468,1103414
43301,V,6,4246
43301,M,0,0
43301,MM,30,31289
43301,F,474,1101253
43302,V,8,4246
43302,M,0,0
43302,MM,30,32380
43302,F,474,1100162
43303,V,0,0
43303,M,37,36626
43303,MM,0,0
43303,F,473,1100162
43304,V,0,0
43304,M,31,34533
43304,MM,0,0
43304,F,473,1100162
43305,V,0,0
43305,M,35,32575
43305,MM,0,0
43305,F,467,1100162
43306,V,0,0
43306,M,30,30539
43306,MM,0,0
43306,F,468,1100162
43307,V,0,0
43307,M,27,28487
43307,MM,0,0
43307,F,466,1100162
43308,V,0,0
43308,M,30,26420
43308,MM,0,0
43308,F,464,1100162
43309,V,0,0
43309,M,31,24394
43309,MM,0,1327
43309,F,462,1130717
43310,V,0,0
43310,M,33,22417
43310,MM,0,3516
43310,F,465,1128528
43311,V,0,0
43311,M,32,20401
43311,MM,0,6101
43311,F,467,1125943
43312,V,0,0
43312,M,30,18335
43312,MM,0,9103
43312,F,470,1122941
43313,V,0,0
43313,M,27,16276
43313,MM,0,11674
43313,F,474,1120370
43314,V,0,0
43314,M,23,14212
43314,MM,0,13945
43314,F,482,1118099
43315,V,0,0
43315,M,23,12203
43315,MM,0,17325
43315,F,477,1114719
43316,V,0,0
43316,M,17,10223
43316,MM,0,20122
43316,F,483,1111922
43317,V,0,0
43317,M,14,8132
43317,MM,40,22037
43317,F,445,1110007
43318,V,0,0
43318,M,10,6178
43318,MM,39,25267
43318,F,452,1106777
43319,V,0,0
43319,M,9,4287
43319,MM,40,26505
43319,F,454,1105539
43320,V,9,4287
43320,M,0,0
43320,MM,41,28279
43320,F,448,1103765
43321,V,10,4287
43321,M,0,0
43321,MM,41,29886
43321,F,449,1102158
43322,V,10,4287
43322,M,0,0
43322,MM,41,30877
43322,F,449,1101167
43323,V,12,4287
43323,M,0,0
43323,MM,42,32377
43323,F,455,1099667
43324,V,11,4287
43324,M,0,0
43324,MM,43,34762
43324,F,456,1097282
43325,V,12,4287
43325,M,0,0
43325,MM,46,37353
43325,F,461,1094691
43326,V,15,4287
43326,M,0,0
43326,MM,52,40332
43326,F,463,1091712
43327,V,0,0
43327,M,68,43445
43327,MM,0,1174
43327,F,462,1091712
43328,V,0,0
43328,M,58,40949
43328,MM,0,1174
43328,F,457,1091712
43329,V,0,0
43329,M,62,38481
43329,MM,0,1174
43329,F,448,1091712
43330,V,0,0
43330,M,56,36011
43330,MM,0,1174
43330,F,459,1091712
43331,V,0,0
43331,M,57,33625
43331,MM,0,1174
43331,F,460,1091712
43332,V,0,0
43332,M,49,31219
43332,MM,0,1174
43332,F,455,1091712
43333,V,0,0
43333,M,48,28768
43333,MM,0,3739
43333,F,456,1127257
43334,V,0,0
43334,M,47,26398
43334,MM,0,5295
43334,F,461,1125701
43335,V,0,0
43335,M,47,23955
43335,MM,0,6500
43335,F,468,1124496
43336,V,0,0
43336,M,46,21452
43336,MM,0,7531
43336,F,469,1123465
43337,V,0,0
43337,M,44,19083
43337,MM,0,9174
43337,F,472,1121822
43338,V,0,0
43338,M,46,16685
43338,MM,0,10442
43338,F,475,1120554
43339,V,0,0
43339,M,39,14252
43339,MM,18,12480
43339,F,465,1118516
43340,V,0,0
43340,M,38,11803
43340,MM,26,14662
43340,F,463,1116334
43341,V,0,0
43341,M,32,9387
43341,MM,26,16250
43341,F,456,1114746
43342,V,0,0
43342,M,27,6947
43342,MM,28,18700
43342,F,457,1112296
43343,V,0,0
43343,M,27,4806
43343,MM,38,19634
43343,F,452,1111362
43344,V,32,4806
43344,M,0,0
43344,MM,38,21177
43344,F,454,1109819
43345,V,34,4806
43345,M,0,0
43345,MM,39,23300
43345,F,454,1107696
43346,V,34,4806
43346,M,0,0
43346,MM,44,26579
43346,F,451,1104417
43347,V,33,4806
43347,M,0,0
43347,MM,48,28628
43347,F,452,1102368
43348,V,35,4806
43348,M,0,0
43348,MM,52,31427
43348,F,454,1099569
43349,V,35,4806
43349,M,0,0
43349,MM,52,34227
43349,F,459,1096769
43350,V,41,4806
43350,M,0,0
43350,MM,53,36955
43350,F,467,1094041
43351,V,0,0
43351,M,100,40749
43351,MM,1,1012
43351,F,466,1094041
43352,V,0,0
43352,M,71,38415
43352,MM,1,1012
43352,F,476,1094041
43353,V,0,0
43353,M,65,36213
43353,MM,1,1012
43353,F,476,1094041
43354,V,0,0
43354,M,66,33956
43354,MM,1,1012
43354,F,474,1094041
43355,V,0,0
43355,M,63,31662
43355,MM,1,1012
43355,F,472,1094041
43356,V,0,0
43356,M,67,29367
43356,MM,2,1012
43356,F,477,1094041
43357,V,0,0
43357,M,66,27112
43357,MM,2,4190
43357,F,478,1129454
43358,V,0,0
43358,M,64,24874
43358,MM,2,5687
43358,F,474,1127957
43359,V,0,0
43359,M,59,22591
43359,MM,4,7059
43359,F,467,1126585
43360,V,0,0
43360,M,58,20338
43360,MM,3,9320
43360,F,462,1124324
43361,V,0,0
43361,M,56,17981
43361,MM,3,10473
43361,F,469,1123171
43362,V,0,0
43362,M,53,15800
43362,MM,3,11967
43362,F,472,1121677
43363,V,0,0
43363,M,48,13598
43363,MM,4,14281
43363,F,478,1119363
43364,V,0,0
43364,M,46,11288
43364,MM,5,15860
43364,F,474,1117784
43365,V,0,0
43365,M,38,9099
43365,MM,37,19262
43365,F,452,1114382
43366,V,0,0
43366,M,36,6810
43366,MM,43,20311
43366,F,451,1113333
43367,V,0,0
43367,M,34,4769
43367,MM,81,21367
43367,F,423,1112277
43368,V,34,4769
43368,M,0,0
43368,MM,89,23077
43368,F,425,1110567
43369,V,35,4769
43369,M,0,0
43369,MM,93,23751
43369,F,420,1109893
43370,V,36,4769
43370,M,0,0
43370,MM,94,26671
43370,F,417,1106973
43371,V,44,4769
