farmStrID,d0,d1,t0,t1,size,sizeInf,sizeDead,sizeRemoved
F988,0,33,12,792,1130,0,0,0
F247,0,33,12,793,1155,0,0,0
F909,0,33,12,793,1240,0,0,0
F1006,0,33,12,797,1769,0,0,0
F867,0,33,12,808,847,0,0,0
F18,0,33,12,809,1963,0,0,0
F1100,0,33,12,809,648,0,0,0
F504,0,33,12,811,873,0,0,0
F982,0,33,12,812,1687,0,0,0
F632,0,33,12,813,2419,0,0,0
F1186,0,33,12,814,1372,0,0,0
F82,0,33,12,814,1795,0,0,0
F58,0,34,12,816,998,0,0,0
F650,0,34,12,816,673,0,0,0
F932,0,34,12,816,1452,0,0,0
F998,0,34,12,818,1064,0,0,0
F1046,0,34,12,818,1667,0,0,0
F127,0,34,12,818,1261,0,0,0
F375,0,34,12,819,1434,0,0,0
F912,0,34,12,819,1062,0,0,0
F841,0,34,12,819,1537,0,0,0
F1126,0,34,12,820,1101,0,0,0
F214,0,34,12,821,978,0,0,0
F457,0,34,12,821,1269,0,0,0
F354,0,34,12,821,1924,0,0,0
F741,0,34,12,821,1898,0,0,0
F938,0,34,12,828,915,0,0,0
F789,0,34,12,829,692,0,0,0
F1075,0,34,12,829,1156,0,0,0
F821,0,34,12,830,782,0,0,0
F625,0,34,12,831,663,0,0,0
F459,0,34,12,831,2731,0,0,0
F954,0,34,12,831,1381,0,0,0
F829,0,34,12,835,886,0,0,0
F915,0,34,12,835,1556,0,0,0
F215,0,34,12,836,1133,0,0,0
F148,0,34,12,836,1159,0,0,0
F497,0,34,12,837,1047,0,0,0
F949,0,34,12,837,1436,0,0,0
F395,0,34,12,839,997,0,0,0
F1119,0,34,12,839,609,0,0,0
F819,0,34,12,839,1161,0,0,0
F1052,0,35,12,840,1685,0,0,0
F34,0,35,12,841,1332,0,0,0
F1048,0,35,12,841,1042,0,0,0
F757,0,35,12,841,726,0,0,0
F1113,0,35,12,842,933,0,0,0
F750,0,35,12,842,836,0,0,0
F107,0,35,12,844,1007,0,0,0
F805,0,35,12,844,2720,0,0,0
F17,0,35,12,844,627,0,0,0
F335,0,35,12,845,1920,0,0,0
F1129,0,35,12,845,1781,0,0,0
F67,0,35,12,845,1159,0,0,0
F708,0,35,12,845,1570,0,0,0
F540,0,35,12,852,795,0,0,0
F626,0,35,12,852,1052,0,0,0
F498,0,35,12,852,965,0,0,0
F83,0,35,12,853,1154,0,0,0
F1172,0,35,12,854,629,0,0,0
F1078,0,35,12,854,1211,0,0,0
F1138,0,35,12,855,1861,0,0,0
F1043,0,35,12,856,1166,0,0,0
F1110,0,35,12,857,2662,0,0,0
F803,0,35,12,857,1537,0,0,0
F618,0,35,12,858,1214,0,0,0
F797,0,35,12,859,2017,0,0,0
F520,0,35,12,860,1748,0,0,0
F454,0,35,12,860,931,0,0,0
F153,0,35,12,860,936,0,0,0
F501,0,35,12,860,702,0,0,0
F1092,0,35,12,861,1889,0,0,0
F1122,0,35,12,861,1485,0,0,0
F913,0,35,12,862,757,0,0,0
F494,0,35,12,862,1675,0,0,0
F900,0,35,12,863,1691,0,0,0
F1064,0,36,12,864,675,0,0,0
F439,0,36,12,864,2762,0,0,0
F99,0,36,12,864,2802,0,0,0
F103,0,36,12,864,2114,0,0,0
F560,0,36,12,865,1281,0,0,0
F122,0,36,12,865,1842,0,0,0
F833,0,36,12,865,1030,0,0,0
F273,0,36,12,866,1944,0,0,0
F958,0,36,12,866,1070,0,0,0
F1188,0,36,12,867,841,0,0,0
F940,0,36,12,867,1515,0,0,0
F217,0,36,12,868,2331,0,0,0
F1058,0,36,12,868,1302,0,0,0
F260,0,36,12,868,3464,0,0,0
F845,0,36,12,868,1362,0,0,0
F1184,0,36,12,868,994,0,0,0
F860,0,36,12,868,1080,0,0,0
F528,0,36,12,869,1909,0,0,0
F568,0,36,12,869,1284,0,0,0
F1061,0,36,12,869,1942,0,0,0
F1133,0,36,12,869,1826,0,0,0
F806,0,36,12,869,1764,0,0,0
F1045,0,36,12,869,1255,0,0,0
F768,0,36,12,869,1023,0,0,0
F240,0,36,12,869,781,0,0,0
F612,0,36,12,869,914,0,0,0
F389,0,36,12,869,1925,0,0,0
F1180,0,36,12,881,1132,0,0,0
F426,0,36,12,883,1043,0,0,0
F579,0,36,12,883,1542,0,0,0
F968,0,36,12,883,2319,0,0,0
F1165,0,36,12,885,1340,0,0,0
F956,0,36,12,886,1307,0,0,0
F793,0,36,12,886,2255,0,0,0
F937,0,36,12,886,1461,0,0,0
F1093,0,36,12,886,649,0,0,0
F1139,0,36,12,887,2513,0,0,0
F994,0,36,12,887,1773,0,0,0
F288,0,37,12,889,1809,0,0,0
F139,0,37,12,889,2372,0,0,0
F337,0,37,12,889,1003,0,0,0
F1145,0,37,12,889,994,0,0,0
F694,0,37,12,889,3558,0,0,0
F1011,0,37,12,890,1074,0,0,0
F140,0,37,12,890,813,0,0,0
F57,0,37,12,890,1728,0,0,0
F554,0,37,12,890,2193,0,0,0
F1103,0,37,12,891,1544,0,0,0
F623,0,37,12,891,1530,0,0,0
F104,0,37,12,891,1445,0,0,0
F218,0,37,12,891,1265,0,0,0
F1033,0,37,12,892,1377,0,0,0
F481,0,37,12,892,1288,0,0,0
F259,0,37,12,892,1490,0,0,0
F566,0,37,12,892,3092,0,0,0
F371,0,37,12,893,861,0,0,0
F1159,0,37,12,893,800,0,0,0
F882,0,37,12,893,1947,0,0,0
F1090,0,37,12,893,1397,0,0,0
F812,0,37,12,901,1703,0,0,0
F1191,0,37,12,901,999,0,0,0
F865,0,37,12,901,968,0,0,0
F477,0,37,12,901,1553,0,0,0
F1112,0,37,12,904,909,0,0,0
F925,0,37,12,906,1924,0,0,0
F684,0,37,12,906,2055,0,0,0
F145,0,37,12,907,1484,0,0,0
F840,0,37,12,909,953,0,0,0
F299,0,37,12,909,1341,0,0,0
F431,0,37,12,910,1928,0,0,0
F1167,0,37,12,910,2614,0,0,0
F1157,0,37,12,911,1191,0,0,0
F1059,0,37,12,911,1877,0,0,0
F614,0,37,12,911,1736,0,0,0
F593,0,37,12,911,1560,0,0,0
F862,0,38,12,912,1688,0,0,0
F1175,0,38,12,913,1548,0,0,0
F716,0,38,12,913,1347,0,0,0
F801,0,38,12,913,2016,0,0,0
F183,0,38,12,913,1148,0,0,0
F999,0,38,12,913,644,0,0,0
F1124,0,38,12,914,1376,0,0,0
F90,0,38,12,915,1796,0,0,0
F992,0,38,12,916,1025,0,0,0
F106,0,38,12,916,1595,0,0,0
F1154,0,38,12,916,1803,0,0,0
F530,0,38,12,917,1887,0,0,0
F746,0,38,12,917,1223,0,0,0
F324,0,38,12,917,1594,0,0,0
F469,0,38,12,917,660,0,0,0
F1181,0,38,12,917,989,0,0,0
F378,0,38,12,917,1369,0,0,0
F1088,0,38,12,917,1891,0,0,0
F959,0,38,12,926,2463,0,0,0
F655,0,38,12,927,819,0,0,0
F759,0,38,12,927,1154,0,0,0
F941,0,38,12,931,1484,0,0,0
F124,0,38,12,934,1068,0,0,0
F1117,0,38,12,935,1101,0,0,0
F827,0,38,12,935,2645,0,0,0
F1135,0,38,12,935,1891,0,0,0
F236,0,39,12,936,1590,0,0,0
F404,0,39,12,937,1414,0,0,0
F955,0,39,12,937,929,0,0,0
F892,0,39,12,937,1755,0,0,0
F225,0,39,12,938,2075,0,0,0
F602,0,39,12,938,1338,0,0,0
F1005,0,39,12,938,1744,0,0,0
F671,0,39,12,939,817,0,0,0
F62,0,39,12,940,3344,0,0,0
F732,0,39,12,940,975,0,0,0
F531,0,39,12,940,1472,0,0,0
F761,0,39,12,940,1099,0,0,0
F253,0,39,12,941,1812,0,0,0
F948,0,39,12,941,2866,0,0,0
F323,0,39,12,941,1493,0,0,0
F1032,0,39,12,941,1981,0,0,0
F983,0,39,12,949,1175,0,0,0
F843,0,39,12,950,1667,0,0,0
F1137,0,39,12,951,1479,0,0,0
F853,0,39,12,951,680,0,0,0
F11,0,39,12,954,1294,0,0,0
F916,0,39,12,954,710,0,0,0
F733,0,39,12,955,2290,0,0,0
F1127,0,39,12,955,1418,0,0,0
F931,0,39,12,955,1346,0,0,0
F918,0,39,12,955,1918,0,0,0
F908,0,39,12,956,2499,0,0,0
F296,0,39,12,958,1102,0,0,0
F433,0,39,12,959,947,0,0,0
F1183,0,39,12,959,2104,0,0,0
F997,0,39,12,959,1181,0,0,0
F665,0,40,12,960,1154,0,0,0
F112,0,40,12,960,679,0,0,0
F1169,0,40,12,960,1608,0,0,0
F567,0,40,12,962,2554,0,0,0
F739,0,40,12,962,1699,0,0,0
F468,0,40,12,963,1943,0,0,0
F314,0,40,12,963,1324,0,0,0
F319,0,40,12,964,1438,0,0,0
F64,0,40,12,964,1895,0,0,0
F1158,0,40,12,964,1795,0,0,0
F458,0,40,12,964,1568,0,0,0
F710,0,40,12,964,1426,0,0,0
F1083,0,40,12,965,1665,0,0,0
F1002,0,40,12,965,1638,0,0,0
F1146,0,40,12,965,1307,0,0,0
F616,0,40,12,965,2201,0,0,0
F1072,0,40,12,975,2093,0,0,0
F669,0,40,12,975,1414,0,0,0
F1105,0,40,12,977,1533,0,0,0
F831,0,40,12,977,1955,0,0,0
F382,0,40,12,979,1912,0,0,0
F729,0,40,12,979,1594,0,0,0
F753,0,40,12,980,1607,0,0,0
F1140,0,40,12,980,2115,0,0,0
F74,0,40,12,981,1189,0,0,0
F190,0,40,12,983,782,0,0,0
F444,0,40,12,983,623,0,0,0
F826,0,40,12,983,960,0,0,0
F23,0,41,12,984,881,0,0,0
F928,0,41,12,984,1542,0,0,0
F86,0,41,12,984,2051,0,0,0
F267,0,41,12,985,666,0,0,0
F834,0,41,12,985,724,0,0,0
F888,0,41,12,985,940,0,0,0
F1021,0,41,12,986,1411,0,0,0
F532,0,41,12,986,1013,0,0,0
F730,0,41,12,986,2249,0,0,0
F25,0,41,12,987,1170,0,0,0
F784,0,41,12,987,1146,0,0,0
F1051,0,41,12,988,2380,0,0,0
F1069,0,41,12,988,968,0,0,0
F965,0,41,12,988,2688,0,0,0
F110,0,41,12,988,1329,0,0,0
F591,0,41,12,988,1979,0,0,0
F502,0,41,12,988,1952,0,0,0
F222,0,41,12,989,719,0,0,0
F336,0,41,12,989,1576,0,0,0
F1020,0,41,12,989,613,0,0,0
F205,0,41,12,989,1560,0,0,0
F628,0,41,12,989,980,0,0,0
F224,0,41,12,989,722,0,0,0
F351,0,41,12,997,1457,0,0,0
F874,0,41,12,998,2557,0,0,0
F886,0,41,12,999,1181,0,0,0
F1094,0,41,12,1000,1615,0,0,0
F529,0,41,12,1001,2883,0,0,0
F246,0,41,12,1003,1016,0,0,0
F980,0,41,12,1003,1587,0,0,0
F101,0,41,12,1003,1458,0,0,0
F990,0,41,12,1003,3490,0,0,0
F1111,0,41,12,1004,1079,0,0,0
F26,0,41,12,1005,655,0,0,0
F328,0,41,12,1006,1803,0,0,0
F621,0,41,12,1006,1476,0,0,0
F936,0,41,12,1007,1321,0,0,0
F927,0,42,12,1008,733,0,0,0
F436,0,42,12,1008,1660,0,0,0
F478,0,42,12,1008,971,0,0,0
F455,0,42,12,1008,1348,0,0,0
F1003,0,42,12,1009,1603,0,0,0
F711,0,42,12,1010,1513,0,0,0
F960,0,42,12,1010,674,0,0,0
F51,0,42,12,1010,1059,0,0,0
F1132,0,42,12,1010,1353,0,0,0
F206,0,42,12,1011,1025,0,0,0
F339,0,42,12,1011,1056,0,0,0
F423,0,42,12,1011,929,0,0,0
F1066,0,42,12,1011,938,0,0,0
F573,0,42,12,1012,1304,0,0,0
F400,0,42,12,1012,993,0,0,0
F782,0,42,12,1012,1455,0,0,0
F706,0,42,12,1012,858,0,0,0
F516,0,42,12,1012,923,0,0,0
F751,0,42,12,1012,1780,0,0,0
F1012,0,42,12,1013,1502,0,0,0
F361,0,42,12,1013,1740,0,0,0
F828,0,42,12,1013,1533,0,0,0
F1079,0,42,12,1020,2078,0,0,1196
F597,0,42,12,1020,1450,0,0,1450
F1082,0,42,12,1020,1493,0,0,1493
F19,0,42,12,1020,2353,0,0,2353
F619,0,42,12,1020,1390,0,0,1390
F817,0,42,12,1020,1999,0,0,1999
F776,0,42,12,1020,936,0,0,936
F1193,0,42,12,1020,1406,0,0,772
F322,0,42,12,1020,1646,0,0,1646
F798,0,42,12,1020,1456,0,0,1456
F559,0,42,12,1020,804,0,0,804
F758,0,42,12,1020,1075,0,0,1075
F116,0,42,12,1020,1583,0,0,1583
F142,0,42,12,1020,1764,0,0,1764
F856,0,42,12,1020,1603,0,0,1603
F767,0,42,12,1020,1178,0,0,1178
F244,0,42,12,1020,837,0,0,837
F42,0,42,12,1020,1343,0,0,1343
F660,0,42,12,1020,2590,0,0,2590
F154,0,42,12,1020,1428,0,0,1428
F410,0,42,12,1020,2440,0,0,2440
F390,0,42,12,1020,1775,0,0,1775
F78,0,42,12,1020,1791,0,0,1791
F703,0,42,12,1020,697,0,0,697
F748,0,42,12,1020,2015,0,0,2015
F149,0,42,12,1020,852,0,0,852
F903,0,42,12,1020,2493,0,0,56
F950,0,42,12,1020,1368,0,0,1368
F1143,0,42,12,1020,2912,0,0,2912
F796,0,42,12,1020,1025,0,0,1025
F881,0,42,12,1020,1398,0,0,1398
F663,0,42,12,1020,1667,0,0,1667
F1026,0,42,12,1020,880,0,0,880
F1038,0,42,12,1020,2129,0,0,2129
F1081,0,42,12,1020,717,0,0,717
F576,0,42,12,1020,1016,0,0,1016
F405,0,42,12,1020,842,0,0,842
F412,0,42,12,1020,2022,0,0,2022
F835,0,42,12,1020,2200,0,0,2200
F2,0,42,12,1020,1255,0,0,1255
F1176,0,42,12,1020,624,0,0,624
F970,0,42,12,1020,1262,0,0,1262
F673,0,42,12,1020,2183,0,0,2183
F920,0,42,12,1020,726,0,0,726
F251,0,42,12,1020,3130,0,0,3130
F291,0,42,12,1020,1282,0,0,1282
F1,0,42,12,1020,1903,0,0,1903
F824,0,42,12,1020,1020,0,0,1020
F582,0,42,12,1020,1115,0,0,1115
F1050,0,42,12,1020,1121,0,0,1121
F467,0,42,12,1020,2733,0,0,2733
F366,0,42,12,1020,1532,0,0,1532
F293,0,42,12,1020,1406,0,0,1406
F282,0,42,12,1020,812,0,0,812
F524,0,42,12,1020,709,0,0,709
F1150,0,42,12,1020,1923,0,0,1923
F627,0,42,12,1020,1329,0,0,1329
F1177,0,42,12,1020,674,0,0,674
F133,0,42,12,1020,1811,0,0,1811
F105,0,42,12,1020,920,0,0,920
F1042,0,42,12,1020,2010,0,0,2010
F464,0,42,12,1020,1504,0,0,1504
F972,0,42,12,1020,1252,0,0,1252
F1121,0,42,12,1020,1079,0,0,1079
F440,0,42,12,1020,795,0,0,795
F102,0,42,12,1020,1069,0,0,1069
F223,0,42,12,1020,1282,0,0,1282
F219,0,42,12,1020,1344,0,0,1344
F349,0,42,12,1020,944,0,0,944
F518,0,42,12,1020,1234,0,0,1234
F357,0,42,12,1020,1605,0,0,1605
F538,0,42,12,1020,1318,0,0,1318
F791,0,42,12,1020,998,0,0,998
F836,0,42,12,1020,1824,0,0,1824
F521,0,42,12,1020,1681,0,0,1681
F199,0,42,12,1020,1132,0,0,1132
F986,0,42,12,1020,1504,0,0,1290
F842,0,42,12,1020,909,0,0,909
F266,0,42,12,1020,1488,0,0,1488
F752,0,42,12,1020,1555,0,0,1555
F1018,0,42,12,1020,1027,0,0,1027
F420,0,42,12,1020,2070,0,0,2070
F1001,0,42,12,1020,1583,0,0,1583
F771,0,42,12,1020,3121,0,0,3121
F1087,0,42,12,1020,1384,0,0,1384
F16,0,42,12,1020,2750,0,0,2750
F466,0,42,12,1020,770,0,0,770
F852,0,42,12,1020,716,0,0,716
F1014,0,42,12,1020,633,0,0,633
F374,0,42,12,1020,842,0,0,842
F98,0,42,12,1020,1271,0,0,1271
F556,0,42,12,1020,679,0,0,679
F119,0,42,12,1020,1487,0,0,1487
F945,0,42,12,1020,1743,0,0,760
F77,0,42,12,1020,847,0,0,847
F274,0,42,12,1020,957,0,0,957
F661,0,42,12,1020,1433,0,0,1433
F984,0,42,12,1020,2528,0,0,2528
F71,0,42,12,1020,2259,0,0,2259
F613,0,42,12,1020,2110,0,0,2110
F184,0,42,12,1020,1677,0,0,1677
F126,0,42,12,1020,2022,0,0,218
F325,0,42,12,1020,1538,0,0,1538
F802,0,42,12,1020,1360,0,0,1360
F298,0,42,12,1020,719,0,0,719
F473,0,42,12,1020,1380,0,0,1380
F953,0,42,12,1020,1960,0,0,1960
F401,0,42,12,1020,1847,0,0,1847
F974,0,42,12,1020,1207,0,0,1207
F488,0,42,12,1020,2498,0,0,2498
F387,0,42,12,1020,1560,0,0,1560
F161,0,42,12,1020,2134,0,0,2134
F185,0,42,12,1020,1834,0,0,1834
F143,0,42,12,1020,1620,0,0,1620
F65,0,42,12,1020,1300,0,0,1300
F1041,0,42,12,1020,833,0,0,833
F575,0,42,12,1020,1106,0,0,1106
F1106,0,42,12,1020,1253,0,0,1253
F403,0,42,12,1020,1213,0,0,1213
F164,0,42,12,1020,1590,0,0,1590
F961,0,42,12,1020,1650,0,0,1650
F275,0,42,12,1020,1555,0,0,1555
F569,0,42,12,1020,1620,0,0,1620
F286,0,42,12,1020,926,0,0,926
F262,0,42,12,1020,1109,0,0,1109
F1000,0,42,12,1020,1515,0,0,1515
F991,0,42,12,1020,1574,0,0,1574
F146,0,42,12,1020,1027,0,0,1027
F1178,0,42,12,1020,609,0,0,609
F557,0,42,12,1020,1389,0,0,1389
F177,0,42,12,1020,1105,0,0,1105
F1107,0,42,12,1020,1258,0,0,1258
F923,0,42,12,1020,1045,0,0,1045
F1060,0,42,12,1020,1087,0,0,1087
F699,0,42,12,1020,1139,0,0,1139
F763,0,42,12,1020,2577,0,0,2577
F55,0,42,12,1020,1348,0,0,1348
F666,0,42,12,1020,963,0,0,963
F919,0,42,12,1020,1180,0,0,259
F228,0,42,12,1020,1086,0,0,1086
F830,0,42,12,1020,748,0,0,748
F317,0,42,12,1020,1665,0,0,1665
F97,0,42,12,1020,2098,0,0,2098
F1104,0,42,12,1020,1147,0,0,1147
F622,0,42,12,1020,1774,0,0,1774
F1027,0,42,12,1020,994,0,0,994
F1055,0,42,12,1020,695,0,0,695
F379,0,42,12,1020,1373,0,0,1373
F41,0,42,12,1020,1363,0,0,1363
F181,0,42,12,1020,1431,0,0,1431
F1120,0,42,12,1020,741,0,0,741
F577,0,42,12,1020,1766,0,0,1766
F312,0,42,12,1020,807,0,0,807
F194,0,42,12,1020,2327,0,0,2327
F1189,0,42,12,1020,2169,0,0,2169
F596,0,42,12,1020,1312,0,0,1312
F1162,0,42,12,1020,1190,0,0,1190
F125,0,42,12,1020,1305,0,0,1305
F747,0,42,12,1020,1797,0,0,1797
F456,0,42,12,1020,3013,0,0,3013
F174,0,42,12,1020,1846,0,0,1846
F777,0,42,12,1020,1798,0,0,1798
F737,0,42,12,1020,614,0,0,614
F814,0,42,12,1020,2424,0,0,2424
F294,0,42,12,1020,1182,0,0,1182
F1115,0,42,12,1020,1053,0,0,1053
F917,0,42,12,1020,973,0,0,973
F1168,0,42,12,1020,1107,0,0,1107
F749,0,42,12,1020,767,0,0,767
F877,0,42,12,1020,1462,0,0,1462
F471,0,42,12,1020,711,0,0,711
F1147,0,42,12,1020,1028,0,0,1028
F667,0,42,12,1020,789,0,0,789
F37,0,42,12,1020,848,0,0,848
F172,0,42,12,1020,2029,0,0,2029
F213,0,42,12,1020,2121,0,0,2121
F407,0,42,12,1020,1098,0,0,1098
F500,0,42,12,1020,1262,0,0,1262
F640,0,42,12,1020,1470,0,0,1470
F946,0,42,12,1020,2533,0,0,2533
F151,0,42,12,1020,2839,0,0,2839
F9,0,42,12,1020,1826,0,0,1826
F475,0,42,12,1020,1726,0,0,1726
F79,0,42,12,1020,1055,0,0,1055
F33,0,42,12,1020,1969,0,0,1969
F54,0,42,12,1020,1662,0,0,1662
F216,0,42,12,1020,1431,0,0,1431
F893,0,42,12,1020,986,0,0,986
F380,0,42,12,1020,2714,0,0,2714
F536,0,42,12,1020,2276,0,0,2276
F815,0,42,12,1020,1657,0,0,937
F350,0,42,12,1020,1521,0,0,1521
F470,0,42,12,1020,1288,0,0,1288
F1016,0,42,12,1020,1500,0,0,1500
F1022,0,42,12,1020,2524,0,0,2524
F130,0,42,12,1020,2197,0,0,2197
F572,0,42,12,1020,1197,0,0,1197
F696,0,42,12,1020,1414,0,0,1414
F230,0,42,12,1020,969,0,0,969
F631,0,42,12,1020,2495,0,0,2495
F87,0,42,12,1020,1110,0,0,244
F234,0,42,12,1020,875,0,0,875
F211,0,42,12,1020,2709,0,0,2709
F734,0,42,12,1020,1919,0,0,1919
F163,0,42,12,1020,727,0,0,727
F910,0,42,12,1021,1290,0,0,0
F1053,0,42,12,1027,1791,0,0,0
F552,0,42,12,1028,1284,0,0,0
F156,0,42,12,1029,1405,0,0,0
F1123,0,42,12,1030,1258,0,0,0
F1163,0,42,12,1031,1688,0,0,0
F1153,0,43,12,1032,2115,0,0,0
F1179,0,43,12,1032,1068,0,0,0
F681,0,43,12,1033,995,0,0,0
F832,0,43,12,1034,784,0,0,0
F773,0,43,12,1034,950,0,0,0
F890,0,43,12,1034,1672,0,0,0
F592,0,43,12,1034,1596,0,0,0
F315,0,43,12,1034,1771,0,0,0
F1023,0,43,12,1034,997,0,0,0
F391,0,43,12,1035,1348,0,0,0
F443,0,43,12,1035,1876,0,0,0
F372,0,43,12,1035,1887,0,0,0
F31,0,43,12,1035,1498,0,0,0
F115,0,43,12,1035,1917,0,0,0
F674,0,43,12,1035,2034,0,0,0
F1063,0,43,12,1036,972,0,0,0
F485,0,43,12,1037,2674,0,0,0
F855,0,43,12,1037,1823,0,0,0
F1128,0,43,12,1037,2283,0,0,0
F0,0,43,12,1037,922,0,0,0
F369,0,43,12,1037,1010,0,0,0
F807,0,43,12,1037,882,0,0,0
F1182,0,43,12,1037,2176,0,0,0
F731,0,43,12,1044,1349,0,0,1349
F15,0,43,12,1044,990,0,0,990
F166,0,43,12,1044,2085,0,0,2085
F344,0,43,12,1044,2901,0,0,2901
F419,0,43,12,1044,1220,0,0,1220
F486,0,43,12,1044,943,0,0,943
F648,0,43,12,1044,1528,0,0,1528
F1089,0,43,12,1044,649,0,0,649
F930,0,43,12,1044,1972,0,0,1972
F192,0,43,12,1044,1190,0,0,1190
F159,0,43,12,1044,1731,0,0,1731
F422,0,43,12,1044,1391,0,0,1391
F509,0,43,12,1044,1044,0,0,1044
F483,0,43,12,1044,795,0,0,795
F891,0,43,12,1044,1145,0,0,1145
F790,0,43,12,1044,1800,0,0,1800
F1096,0,43,12,1044,893,0,0,893
F1065,0,43,12,1044,1248,0,0,1248
F129,0,43,12,1044,1236,0,0,1236
F545,0,43,12,1044,611,0,0,611
F1073,0,43,12,1044,1161,0,0,1161
F229,0,43,12,1044,2250,0,0,2250
F672,0,43,12,1044,1850,0,0,1850
F780,0,43,12,1044,889,0,0,889
F1029,0,43,12,1044,1259,0,0,1259
F289,0,43,12,1044,1690,0,0,1690
F683,0,43,12,1044,1997,0,0,1997
F27,0,43,12,1044,1885,0,0,1885
F873,0,43,12,1044,1253,0,0,1253
F934,0,43,12,1044,687,0,0,687
F722,0,43,12,1044,1314,0,0,1314
F517,0,43,12,1044,1208,0,0,1208
F885,0,43,12,1044,1931,0,0,1931
F427,0,43,12,1044,1645,0,0,1645
F870,0,43,12,1044,1593,0,0,259
F462,0,43,12,1044,2281,0,0,2281
F334,0,43,12,1044,1158,0,0,1158
F620,0,43,12,1044,1026,0,0,1026
F1009,0,43,12,1044,1180,0,0,1180
F377,0,43,12,1044,2256,0,0,2256
F308,0,43,12,1044,2112,0,0,2112
F316,0,43,12,1044,2486,0,0,2486
F495,0,43,12,1044,1769,0,0,1769
F1086,0,43,12,1044,1809,0,0,1809
F544,0,43,12,1044,1329,0,0,1329
F633,0,43,12,1044,1005,0,0,1005
F600,0,43,12,1044,2381,0,0,2381
F134,0,43,12,1044,1787,0,0,1787
F822,0,43,12,1044,1053,0,0,1053
F624,0,43,12,1044,2012,0,0,2012
F1095,0,43,12,1044,1735,0,0,1735
F764,0,43,12,1044,1265,0,0,1265
F701,0,43,12,1044,654,0,0,654
F425,0,43,12,1044,860,0,0,860
F686,0,43,12,1044,1674,0,0,1674
F924,0,43,12,1044,3310,0,0,3218
F770,0,43,12,1044,1513,0,0,1513
F237,0,43,12,1044,1143,0,0,1143
F358,0,43,12,1044,909,0,0,909
F505,0,43,12,1044,2050,0,0,2050
F492,0,43,12,1044,1700,0,0,1700
F823,0,43,12,1044,1252,0,0,1252
F158,0,43,12,1044,2104,0,0,2104
F356,0,43,12,1044,1454,0,0,1454
F644,0,43,12,1044,1558,0,0,1558
F911,0,43,12,1044,1898,0,0,1531
F788,0,43,12,1044,1141,0,0,680
F155,0,43,12,1044,1138,0,0,1138
F1056,0,43,12,1044,1728,0,0,1728
F1187,0,43,12,1044,641,0,0,641
F942,0,43,12,1044,987,0,0,987
F676,0,43,12,1044,723,0,0,480
F590,0,43,12,1044,1621,0,0,1621
F347,0,43,12,1044,2225,0,0,2225
F141,0,43,12,1044,731,0,0,731
F810,0,43,12,1044,1578,0,0,1578
F894,0,43,12,1044,2103,0,0,1791
F465,0,43,12,1044,958,0,0,958
F563,0,43,12,1044,2255,0,0,2255
F651,0,43,12,1044,729,0,0,729
F649,0,43,12,1044,1095,0,0,1095
F682,0,43,12,1044,1280,0,0,1280
F799,0,43,12,1044,858,0,0,858
F975,0,43,12,1044,720,0,0,720
F131,0,43,12,1044,1302,0,0,1302
F589,0,43,12,1044,2193,0,0,2193
F165,0,43,12,1044,766,0,0,766
F263,0,43,12,1044,2747,0,0,2747
F207,0,43,12,1044,875,0,0,875
F515,0,43,12,1044,1355,0,0,1355
F587,0,43,12,1044,1560,0,0,1560
F523,0,43,12,1044,1241,0,0,1241
F723,0,43,12,1044,1242,0,0,1242
F3,0,43,12,1044,1967,0,0,1967
F409,0,43,12,1044,1794,0,0,1794
F714,0,43,12,1044,1769,0,0,1769
F243,0,43,12,1044,1630,0,0,1630
F702,0,43,12,1044,1901,0,0,1901
F863,0,43,12,1044,1247,0,0,1247
F89,0,43,12,1044,2125,0,0,2125
F658,0,43,12,1044,930,0,0,930
F30,0,43,12,1044,1164,0,0,1164
F304,0,43,12,1044,1261,0,0,1261
F680,0,43,12,1044,1918,0,0,1918
F85,0,43,12,1044,3451,0,0,2398
F29,0,43,12,1044,1160,0,0,1160
F564,0,43,12,1044,1500,0,0,1500
F109,0,43,12,1044,2718,0,0,2718
F474,0,43,12,1044,877,0,0,877
F472,0,43,12,1044,2448,0,0,2448
F258,0,43,12,1044,1705,0,0,1705
F76,0,43,12,1044,1679,0,0,1679
F446,0,43,12,1044,973,0,0,973
F726,0,43,12,1044,616,0,0,616
F48,0,43,12,1044,893,0,0,893
F94,0,43,12,1044,1863,0,0,1863
F760,0,43,12,1044,2677,0,0,2677
F698,0,43,12,1044,978,0,0,978
F5,0,43,12,1044,1123,0,0,1123
F1071,0,43,12,1044,2463,0,0,2463
F453,0,43,12,1044,2672,0,0,2672
F40,0,43,12,1044,667,0,0,667
F10,0,43,12,1044,1294,0,0,1294
F449,0,43,12,1044,1170,0,0,1170
F636,0,43,12,1044,2098,0,0,2098
F292,0,43,12,1044,922,0,0,922
F507,0,43,12,1044,687,0,0,687
F402,0,43,12,1044,1055,0,0,1055
F1156,0,43,12,1044,1239,0,0,1239
F1196,0,43,12,1044,1102,0,0,1102
F728,0,43,12,1044,1041,0,0,1041
F609,0,43,12,1044,2245,0,0,2245
F476,0,43,12,1044,1103,0,0,1103
F448,0,43,12,1044,1038,0,0,1038
F697,0,43,12,1044,721,0,0,721
F186,0,43,12,1044,1204,0,0,1204
F519,0,43,12,1044,643,0,0,643
